block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,30,4,2,poisson,659,304,2050.056457,2987.97281,38955,45498,211840
128k,30,4,2,poisson,659,304,2054.62103,2971.916012,38938,45478,211840
128k,30,3,3,poisson,699,263,2375.31209,3017.699252,33722,55839,256640
128k,30,3,3,poisson,698,262,2387.629803,3019.766085,33589,55900,256640
128k,30,3,3,poisson,687,256,2456.316776,3053.65187,32878,55238,256640
128k,30,3,3,poisson,690,259,2420.66448,3050.253367,33189,55262,256640
128k,30,2,4,poisson,888,359,1624.506401,2208.222879,46074,67731,303232
128k,30,2,4,poisson,880,353,1647.342817,2222.848881,45286,67474,303232
128k,30,1,5,poisson,1616,964,460.926554,1587.525386,123465,83530,347904
128k,30,8,0,poisson,618,432,1377.019923,2092.424291,55376,23904,158080
128k,30,7,1,poisson,672,410,1471.479167,2031.693125,52486,33645,204800
128k,30,6,2,poisson,618,323,1924.816822,2893.845092,41433,37871,250368
128k,30,5,3,poisson,620,269,2293.012373,3277.560828,34519,45002,296704
128k,30,6,2,poisson,618,323,1926.135047,2882.423313,41433,37871,250368
128k,30,5,3,poisson,618,268,2363.688414,3239.812338,34388,44832,296704
128k,30,4,4,poisson,632,228,2789.824277,3280.996641,29268,51729,342912
128k,30,4,4,poisson,634,230,2764.646436,3277.731243,29468,51760,342912
128k,30,4,4,poisson,628,227,2804.981651,3300.431131,29094,51411,342912
128k,30,3,5,poisson,723,261,2390.990628,2642.910201,33499,59156,387712
128k,30,3,5,poisson,721,259,2417.141518,2649.474744,33157,59147,387712
128k,30,2,6,poisson,884,367,1581.650071,2140.66313,47062,66295,434304
128k,30,1,7,poisson,1588,972,450.502825,1656.037948,124483,78895,478976
128k,30,11,1,poisson,677,432,1378.973469,1920.810252,55333,31393,142336
128k,30,10,2,poisson,634,367,1651.965129,2488.13524,47070,34256,165632
128k,30,9,3,poisson,648,338,1809.854557,2751.362585,43343,39771,188160
128k,30,8,4,poisson,642,296,2094.105857,3030.19577,37960,44336,211840
128k,30,8,4,poisson,648,299,2080.577276,2997.624773,38305,44739,211840
128k,30,7,5,poisson,648,263,2418.22498,3209.557872,33771,49291,233344
128k,30,6,6,poisson,669,247,2584.642924,3110.929177,31629,54143,256640
128k,30,6,6,poisson,663,244,2621.026242,3141.109227,31245,53690,256640
128k,30,5,7,poisson,727,266,2355.597973,2703.370421,34164,59039,279552
128k,30,5,7,poisson,725,264,2380.28491,2704.82326,33899,59089,279552
128k,30,4,8,poisson,794,294,2081.44808,2361.011819,37744,64108,303232
128k,30,3,9,poisson,938,395,1483.823308,2037.658268,50628,69574,325120
128k,30,2,10,poisson,1570,980,450.511299,1746.238411,125518,75532,347904
128k,30,15,1,poisson,630,412,1437.213219,2066.608604,52760,27936,181504
128k,30,13,3,poisson,611,345,1743.650519,2728.561099,44262,34153,228352
128k,30,12,4,poisson,611,319,1916.613084,2893.430982,40908,37390,250368
128k,30,10,6,poisson,615,267,2244.312711,3379.051337,34212,44603,296704
128k,30,11,5,poisson,614,294,2078.263265,3092.670412,37652,41033,273408
128k,30,9,7,poisson,614,240,2655.662921,3387.117081,30798,47947,319232
128k,30,8,8,poisson,623,224,2877.230064,3309.45838,28748,51081,342912
128k,30,8,8,poisson,645,243,2554.636556,3279.699515,31137,51496,342912
128k,30,7,9,poisson,658,236,2716.521217,3008.198103,30227,54091,364416
128k,30,6,10,poisson,688,233,2464.319588,2811.776494,29898,58250,387712
128k,30,5,11,poisson,747,265,2376.704955,2434.197319,33939,61720,410624
128k,30,4,12,poisson,809,299,1915.725462,2228.404067,38389,65397,434304
128k,30,2,14,poisson,1539,977,451.514124,1812.180652,125171,71983,478976
128k,30,18,2,poisson,597,375,1685.148321,2306.522059,48033,28437,243712
128k,30,16,4,poisson,596,333,1901.68892,2806.23019,42706,33720,289152
128k,30,14,6,poisson,584,285,2108.010817,3267.370427,36525,38398,335872
128k,30,12,8,poisson,596,249,2567.313084,3352.726174,31955,44498,381440
128k,30,13,7,poisson,596,269,2402.612457,3263.350427,34531,41939,359424
128k,30,11,9,poisson,596,228,2830.480102,3442.539873,29267,47186,404480
128k,30,10,10,poisson,604,215,2962.189539,3424.529025,27602,49874,427776
128k,30,9,11,poisson,629,219,2872.512484,3168.533826,28151,52519,450304
128k,30,8,12,poisson,660,229,2716.574453,2918.178504,29367,55281,473984
128k,30,7,13,poisson,683,235,2646.588471,2720.075433,30141,57467,495488
128k,30,6,14,poisson,720,248,2556.477976,2474.687886,31798,60520,518784
128k,30,4,16,poisson,824,314,1976.714083,2129.016301,40225,65338,565376
128k,30,2,18,poisson,1488,924,477.262712,1795.091691,118308,72220,610048
128k,30,23,2,poisson,582,372,1653.176039,2337.334632,47727,26955,295680
128k,30,20,5,poisson,582,324,1978.903144,2979.717054,41562,33114,363264
128k,30,18,7,poisson,579,291,2209.389614,3111.882224,37337,36966,407552
128k,30,15,10,poisson,581,243,2740.047797,3306.568243,31179,43334,476416
128k,30,17,8,poisson,581,275,2287.199141,3327.110913,35279,39287,431616
128k,30,14,11,poisson,582,227,2881.825721,3508.009734,29105,45523,499712
128k,30,13,12,poisson,582,210,3155.048443,3448.679305,26964,47677,523264
128k,30,12,13,poisson,597,210,3138.672897,3354.092723,26979,49661,545280
128k,30,10,15,poisson,633,215,2947.633296,3010.650584,27629,53544,591616
128k,30,9,16,poisson,673,236,2717.706617,2768.909129,30213,55989,614144
128k,30,8,17,poisson,680,228,2730.95554,2651.294802,29244,57936,637824
128k,30,5,20,poisson,768,269,2257.402027,2208.690312,34558,63982,705536
128k,30,3,22,poisson,938,400,1478.422932,1930.293115,51277,68889,751104
128k,30,27,3,poisson,574,360,1787.781328,2401.020629,46176,27399,366080
128k,30,24,6,poisson,572,317,2082.008455,2795.035359,40652,32670,438016
128k,30,21,9,poisson,574,280,2320.467949,3187.748476,35854,37693,503808
128k,30,18,12,poisson,566,237,2808.338308,3405.164203,30411,42212,571392
128k,30,20,10,poisson,574,266,2490.288321,3223.136717,34124,39450,527104
128k,30,17,13,poisson,574,226,2859.209049,3534.913586,29008,44566,595456
128k,30,15,15,poisson,574,200,3281.76699,3553.645942,25645,47901,640256
128k,30,14,16,poisson,590,203,3258.435497,3341.466242,26089,49663,663552
128k,30,12,18,poisson,624,213,3061.020561,3032.773285,27266,52710,709120
128k,30,11,19,poisson,641,214,3032.865306,2869.749825,27409,54773,732160
128k,30,9,21,poisson,667,216,2992.235331,2615.796808,27721,57842,777984
128k,30,6,24,poisson,734,240,2688.381443,2236.071526,30788,63358,846464
128k,30,3,27,poisson,939,402,1472.62594,1914.022384,51470,68844,914944
128k,30,32,3,poisson,567,362,1837.97413,2278.564063,46426,26284,414592
128k,30,28,7,poisson,566,316,2080.9272,2830.893687,40537,32105,506880
128k,30,25,10,poisson,567,281,2404.959243,3138.027661,36046,36679,578432
128k,30,21,14,poisson,568,237,2760.161058,3428.864264,30411,42368,667648
128k,30,23,12,poisson,568,259,2559.804401,3244.539425,33226,39563,623360
128k,30,20,15,poisson,567,225,3011.176025,3372.812338,28907,43808,690944
128k,30,18,17,poisson,566,203,3297.205846,3541.292305,26032,46495,735232
128k,30,16,19,poisson,580,194,3475.923803,3343.686834,24854,49506,780672
128k,30,14,21,poisson,614,204,3232.343349,3051.218131,26168,52512,827392
128k,30,13,22,poisson,630,209,3075.192042,2933.769254,26825,54007,850944
128k,30,11,24,poisson,653,212,3043.584694,2701.720714,27260,56483,896000
128k,30,7,28,poisson,726,237,2701.109688,2265.743354,30417,62607,987008
128k,30,4,31,poisson,816,292,2102.179232,1995.437689,37462,67151,1056896
128k,30,36,4,poisson,562,353,1898.602237,2375.49816,45284,26765,486912
128k,30,32,8,poisson,563,315,2244.377906,2641.550122,40344,31867,578432
128k,30,28,12,poisson,562,274,2358.0108,3285.669466,35197,36887,670720
128k,30,24,16,poisson,542,225,3144.923673,3177.868773,28904,40607,765696
128k,30,26,14,poisson,563,255,2612.940492,3251.154231,32692,39487,717056
128k,30,22,18,poisson,563,215,3082.319448,3496.891734,27577,44590,809856
128k,30,20,20,poisson,555,193,3636.490736,3334.751722,24775,46448,854784
128k,30,18,22,poisson,579,193,3436.833955,3344.348804,24817,49530,899072
128k,30,16,24,poisson,604,198,3347.027263,3087.576094,25418,52044,944512
128k,30,14,26,poisson,628,202,3260.312901,2859.573993,25921,54595,991232
128k,30,12,28,poisson,660,215,2878.563084,2685.653951,27568,57086,1036800
128k,30,8,32,poisson,709,225,2832.883557,2299.456421,28817,62010,1129344
128k,30,4,36,poisson,823,298,2038.456615,1978.605956,38225,67324,1220736
128k,30,41,4,poisson,505,322,2300.880223,2165.862449,41289,23452,534144
128k,30,36,9,poisson,507,283,2602.944375,2810.920142,36327,28696,650752
128k,30,32,13,poisson,508,252,3004.209928,2790.183652,32342,32782,742272
128k,30,27,18,poisson,550,230,3077.319295,3240.808955,29525,41041,857600
128k,30,30,15,poisson,528,245,2848.932872,3136.112605,31471,36320,790016
128k,30,25,20,poisson,530,204,3509.388876,3228.257946,26190,41748,906112
128k,30,23,22,poisson,539,191,3643.962592,3359.35572,24532,44566,951040
128k,30,21,24,poisson,558,181,3832.471955,3367.91731,23255,48300,995328
128k,30,18,27,poisson,598,197,3390.022077,3114.093931,25249,51432,1062912
128k,30,16,29,poisson,609,188,3599.424677,2908.727451,24176,53942,1108352
128k,30,14,31,poisson,639,204,3199.911058,2737.814495,26228,55770,1155072
128k,30,9,36,poisson,698,216,2881.23221,2332.60486,27736,61770,1269504
128k,30,5,40,poisson,784,268,2344.242117,2031.263262,34318,66094,1360896
128k,30,45,5,poisson,526,331,2187.363919,2247.846397,42382,24974,607488
128k,30,40,10,poisson,488,273,2825.373184,2455.939716,35033,27596,721920
128k,30,35,15,poisson,532,260,2790.009423,2986.583575,33393,34876,836992
128k,30,30,20,poisson,525,219,3385.831339,3007.639157,28147,39221,953856
128k,30,33,17,poisson,546,252,2764.974962,3163.407171,32355,37709,881792
128k,30,28,22,poisson,554,216,3314.7226,3170.057308,27763,43310,998400
128k,30,25,25,poisson,550,191,3645.397208,3365.143438,24476,46070,1069952
128k,30,23,27,poisson,557,178,3801.687775,3446.066246,22823,48604,1114880
128k,30,20,30,poisson,584,182,3815.449186,3107.851916,23300,51548,1182464
128k,30,18,32,poisson,603,186,3626.02954,2950.173831,23930,53478,1226752
128k,30,15,35,poisson,643,202,3262.113891,2686.0246,25982,56485,1295616
128k,30,10,40,poisson,690,211,3076.166479,2335.19706,27057,61318,1410816
128k,30,5,45,poisson,785,266,2363.638514,2011.354097,34112,66506,1524736
