block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,100,1,0,poisson,730,0,0.0,1346.61731,0,93539,1048576
128k,100,1,0,poisson,737,0,0.0,1335.305298,0,94398,1048576
128k,100,1,0,poisson,727,0,0.0,1354.704468,0,93066,1048576
128k,100,1,0,poisson,728,0,0.0,1353.682739,0,93223,1048576
128k,100,1,0,poisson,733,0,0.0,1343.600708,0,93874,1048576
128k,100,1,0,poisson,726,0,0.0,1357.911865,0,92942,1048576
128k,100,1,0,poisson,734,0,0.0,1343.739014,0,93966,1048576
128k,100,1,0,poisson,733,0,0.0,1344.280151,0,93891,1048576
128k,100,1,0,poisson,735,0,0.0,1341.325073,0,94169,1048576
128k,100,1,0,poisson,737,0,0.0,1337.21875,0,94415,1048576
128k,100,1,0,poisson,738,0,0.0,1337.025024,0,94474,1048576
128k,100,1,0,poisson,718,0,0.0,1373.800171,0,91964,1048576
128k,100,1,0,poisson,706,0,0.0,1397.254395,0,90441,1048576
128k,100,2,0,poisson,539,0,0.0,1837.286987,0,69007,1048576
128k,100,2,0,poisson,539,0,0.0,1833.63147,0,69112,1048576
128k,100,2,0,poisson,538,0,0.0,1836.073242,0,68939,1048576
128k,100,2,0,poisson,540,0,0.0,1833.575806,0,69121,1048576
128k,100,2,0,poisson,539,0,0.0,1834.578125,0,69057,1048576
128k,100,2,0,poisson,539,0,0.0,1835.450562,0,69067,1048576
128k,100,1,1,poisson,545,0,0.0,3642.014404,0,69788,1048576
128k,100,1,1,poisson,552,0,0.0,3578.47644,0,70715,1048576
128k,100,1,1,poisson,547,0,0.0,3623.318604,0,70049,1048576
128k,100,1,1,poisson,545,0,0.0,3646.503296,0,69770,1048576
128k,100,1,1,poisson,545,0,0.0,3642.809937,0,69770,1048576
128k,100,1,1,poisson,548,0,0.0,3621.561157,0,70251,1048576
128k,100,1,1,poisson,546,0,0.0,3639.397461,0,69919,1048576
128k,100,4,0,poisson,539,0,0.0,1833.859741,0,69026,1048576
128k,100,4,0,poisson,540,0,0.0,1831.812988,0,69121,1048576
128k,100,3,1,poisson,540,0,0.0,2697.481689,0,69162,1048576
128k,100,3,1,poisson,541,0,0.0,2691.937622,0,69272,1048576
128k,100,3,1,poisson,540,0,0.0,2695.069702,0,69180,1048576
128k,100,3,1,poisson,543,0,0.0,2670.944214,0,69538,1048576
128k,100,2,2,poisson,539,0,0.0,3673.646973,0,69044,1048576
128k,100,2,2,poisson,539,0,0.0,3674.006714,0,69094,1048576
128k,100,2,2,poisson,539,0,0.0,3677.48584,0,69017,1048576
128k,100,2,2,poisson,539,0,0.0,3656.553101,0,69007,1048576
128k,100,2,2,poisson,540,0,0.0,3667.633911,0,69190,1048576
128k,100,1,3,poisson,536,0,0.0,2700.985352,0,68646,1048576
128k,100,1,3,poisson,532,0,0.0,2729.996338,0,68217,1048576
128k,100,6,0,poisson,609,0,0.0,1614.729492,0,78019,393216
128k,100,5,1,poisson,599,0,0.0,2008.965169,0,76710,393216
128k,100,5,1,poisson,581,0,0.0,2064.299154,0,74388,393216
128k,100,4,2,poisson,600,0,0.0,2677.948568,0,76860,393216
128k,100,4,2,poisson,599,0,0.0,2637.685547,0,76785,393216
128k,100,4,2,poisson,598,0,0.0,2690.390625,0,76605,393216
128k,100,3,3,poisson,600,0,0.0,3288.41276,0,76920,393216
128k,100,3,3,poisson,601,0,0.0,3288.059896,0,76965,393216
128k,100,3,3,poisson,609,0,0.0,3252.685221,0,78003,393216
128k,100,3,3,poisson,607,0,0.0,3243.71224,0,77818,393216
128k,100,2,4,poisson,605,0,0.0,2595.702799,0,77542,393216
128k,100,2,4,poisson,608,0,0.0,2597.401693,0,77833,393216
128k,100,1,5,poisson,616,0,0.0,1879.107096,0,78959,393216
128k,100,8,0,poisson,578,0,0.0,1702.937744,0,74083,524288
128k,100,7,1,poisson,576,0,0.0,1962.111816,0,73801,524288
128k,100,6,2,poisson,579,0,0.0,2440.860352,0,74219,524288
128k,100,5,3,poisson,577,0,0.0,2961.351318,0,73874,524288
128k,100,6,2,poisson,579,0,0.0,2448.510254,0,74125,524288
128k,100,5,3,poisson,568,0,0.0,3005.976562,0,72747,524288
128k,100,4,4,poisson,570,0,0.0,3467.951904,0,73000,524288
128k,100,4,4,poisson,572,0,0.0,3458.365967,0,73224,524288
128k,100,4,4,poisson,571,0,0.0,3465.570557,0,73173,524288
128k,100,3,5,poisson,573,0,0.0,2954.122559,0,73357,524288
128k,100,3,5,poisson,573,0,0.0,2956.954834,0,73398,524288
128k,100,2,6,poisson,577,0,0.0,2435.79834,0,73864,524288
128k,100,1,7,poisson,587,0,0.0,1882.066162,0,75253,524288
128k,100,11,1,poisson,601,0,0.0,1760.000651,0,77025,393216
128k,100,10,2,poisson,592,0,0.0,2040.788411,0,75866,393216
128k,100,9,3,poisson,596,0,0.0,2438.157878,0,76367,393216
128k,100,8,4,poisson,597,0,0.0,2725.955404,0,76486,393216
128k,100,8,4,poisson,600,0,0.0,2740.015299,0,76800,393216
128k,100,7,5,poisson,602,0,0.0,2936.440755,0,77161,393216
128k,100,6,6,poisson,604,0,0.0,3266.821289,0,77343,393216
128k,100,6,6,poisson,604,0,0.0,3274.333008,0,77359,393216
128k,100,5,7,poisson,604,0,0.0,2934.693034,0,77343,393216
128k,100,5,7,poisson,604,0,0.0,2933.064128,0,77419,393216
128k,100,4,8,poisson,608,0,0.0,2585.865234,0,77879,393216
128k,100,3,9,poisson,609,0,0.0,2247.66569,0,78034,393216
128k,100,2,10,poisson,610,0,0.0,1900.787109,0,78143,393216
128k,100,15,1,poisson,580,0,0.0,1791.605713,0,74324,524288
128k,100,13,3,poisson,580,0,0.0,2205.578613,0,74356,524288
128k,100,12,4,poisson,578,0,0.0,2457.265625,0,74072,524288
128k,100,10,6,poisson,568,0,0.0,3018.2771,0,72736,524288
128k,100,11,5,poisson,572,0,0.0,2736.075439,0,73296,524288
128k,100,9,7,poisson,572,0,0.0,3228.083984,0,73265,524288
128k,100,8,8,poisson,573,0,0.0,3458.110107,0,73368,524288
128k,100,8,8,poisson,572,0,0.0,3456.416016,0,73224,524288
128k,100,7,9,poisson,579,0,0.0,3200.161377,0,74198,524288
128k,100,6,10,poisson,579,0,0.0,2916.514893,0,74177,524288
128k,100,5,11,poisson,580,0,0.0,2666.991943,0,74261,524288
128k,100,4,12,poisson,578,0,0.0,2427.246094,0,74010,524288
128k,100,2,14,poisson,580,0,0.0,1927.427979,0,74282,524288
128k,100,18,2,poisson,562,0,0.0,1953.66543,0,71978,655360
128k,100,16,4,poisson,562,0,0.0,2346.366797,0,72041,655360
128k,100,14,6,poisson,563,0,0.0,2739.67207,0,72144,655360
128k,100,12,8,poisson,562,0,0.0,3177.852344,0,71946,655360
128k,100,13,7,poisson,563,0,0.0,2914.587891,0,72128,655360
128k,100,11,9,poisson,558,0,0.0,3369.595703,0,71452,655360
128k,100,10,10,poisson,555,0,0.0,3558.564063,0,71041,655360
128k,100,9,11,poisson,557,0,0.0,3361.625391,0,71304,655360
128k,100,8,12,poisson,557,0,0.0,3159.378711,0,71389,655360
128k,100,7,13,poisson,559,0,0.0,2949.960156,0,71600,655360
128k,100,6,14,poisson,560,0,0.0,2748.894336,0,71702,655360
128k,100,4,16,poisson,562,0,0.0,2333.142969,0,71985,655360
128k,100,2,18,poisson,561,0,0.0,1941.643164,0,71875,655360
128k,100,23,2,poisson,550,0,0.0,1951.136406,0,70438,819200
128k,100,20,5,poisson,550,0,0.0,2429.380625,0,70517,819200
128k,100,18,7,poisson,550,0,0.0,2747.386406,0,70493,819200
128k,100,15,10,poisson,550,0,0.0,3217.241406,0,70450,819200
128k,100,17,8,poisson,550,0,0.0,2907.787188,0,70517,819200
128k,100,14,11,poisson,550,0,0.0,3354.188906,0,70402,819200
128k,100,13,12,poisson,551,0,0.0,3537.390156,0,70529,819200
128k,100,12,13,poisson,549,0,0.0,3529.910313,0,70275,819200
128k,100,10,15,poisson,544,0,0.0,3247.465,0,69719,819200
128k,100,9,16,poisson,545,0,0.0,3080.699219,0,69843,819200
128k,100,8,17,poisson,550,0,0.0,2905.417656,0,70480,819200
128k,100,5,20,poisson,549,0,0.0,2413.389531,0,70371,819200
128k,100,3,22,poisson,549,0,0.0,2099.325781,0,70299,819200
128k,100,27,3,poisson,542,0,0.0,2085.059375,0,69379,983040
128k,100,24,6,poisson,542,0,0.0,2483.60013,0,69428,983040
128k,100,21,9,poisson,542,0,0.0,2883.149349,0,69379,983040
128k,100,18,12,poisson,541,0,0.0,3281.956641,0,69301,983040
128k,100,20,10,poisson,541,0,0.0,3010.551432,0,69369,983040
128k,100,17,13,poisson,541,0,0.0,3407.201172,0,69364,983040
128k,100,15,15,poisson,542,0,0.0,3658.242578,0,69453,983040
128k,100,14,16,poisson,541,0,0.0,3526.628255,0,69272,983040
128k,100,12,18,poisson,541,0,0.0,3261.756771,0,69286,983040
128k,100,11,19,poisson,539,0,0.0,3131.186328,0,68999,983040
128k,100,9,21,poisson,538,0,0.0,2869.363932,0,68907,983040
128k,100,6,24,poisson,540,0,0.0,2482.097005,0,69169,983040
128k,100,3,27,poisson,541,0,0.0,2075.190755,0,69320,983040
128k,100,32,3,poisson,535,0,0.0,2070.581138,0,68601,1146880
128k,100,28,7,poisson,535,0,0.0,2525.392187,0,68564,1146880
128k,100,25,10,poisson,536,0,0.0,2880.750446,0,68724,1146880
128k,100,21,14,poisson,537,0,0.0,3299.685603,0,68823,1146880
128k,100,23,12,poisson,536,0,0.0,3087.628571,0,68679,1146880
128k,100,20,15,poisson,537,0,0.0,3402.883371,0,68823,1146880
128k,100,18,17,poisson,536,0,0.0,3634.674888,0,68724,1146880
128k,100,16,19,poisson,536,0,0.0,3509.853906,0,68663,1146880
128k,100,14,21,poisson,536,0,0.0,3286.863281,0,68622,1146880
128k,100,13,22,poisson,536,0,0.0,3186.748996,0,68663,1146880
128k,100,11,24,poisson,534,0,0.0,3007.335268,0,68376,1146880
128k,100,7,28,poisson,533,0,0.0,2526.633594,0,68307,1146880
128k,100,4,31,poisson,535,0,0.0,2171.151004,0,68605,1146880
128k,100,36,4,poisson,531,0,0.0,2155.72334,0,68071,1310720
128k,100,32,8,poisson,532,0,0.0,2548.820898,0,68153,1310720
128k,100,28,12,poisson,532,0,0.0,2942.973437,0,68153,1310720
128k,100,24,16,poisson,555,0,0.0,3210.877148,0,71138,1310720
128k,100,26,14,poisson,561,0,0.0,2984.333594,0,71910,1310720
128k,100,22,18,poisson,564,0,0.0,3339.724902,0,72208,1310720
128k,100,20,20,poisson,564,0,0.0,3507.009668,0,72208,1310720
128k,100,18,22,poisson,564,0,0.0,3328.894824,0,72208,1310720
128k,100,16,24,poisson,564,0,0.0,3138.4875,0,72192,1310720
128k,100,14,26,poisson,563,0,0.0,2962.669336,0,72164,1310720
128k,100,12,28,poisson,562,0,0.0,2765.733594,0,72061,1310720
128k,100,8,32,poisson,562,0,0.0,2407.223047,0,71985,1310720
128k,100,4,36,poisson,563,0,0.0,2022.360937,0,72188,1310720
128k,100,41,4,poisson,560,0,0.0,2035.685937,0,71768,1474560
128k,100,36,9,poisson,560,0,0.0,2430.596354,0,71775,1474560
128k,100,32,13,poisson,560,0,0.0,2755.986372,0,71768,1474560
128k,100,27,18,poisson,560,0,0.0,3169.301042,0,71761,1474560
128k,100,30,15,poisson,560,0,0.0,2922.687674,0,71768,1474560
128k,100,25,20,poisson,560,0,0.0,3339.16276,0,71761,1474560
128k,100,23,22,poisson,560,0,0.0,3517.874479,0,71761,1474560
128k,100,21,24,poisson,560,0,0.0,3402.090885,0,71761,1474560
128k,100,18,27,poisson,560,0,0.0,3155.582031,0,71768,1474560
128k,100,16,29,poisson,560,0,0.0,2991.014149,0,71768,1474560
128k,100,14,31,poisson,560,0,0.0,2846.120139,0,71754,1474560
128k,100,9,36,poisson,558,0,0.0,2431.340538,0,71528,1474560
128k,100,5,40,poisson,560,0,0.0,2077.756076,0,71737,1474560
128k,100,45,5,poisson,557,0,0.0,2070.505391,0,71396,1638400
128k,100,40,10,poisson,557,0,0.0,2452.677266,0,71411,1638400
128k,100,35,15,poisson,557,0,0.0,2816.00125,0,71408,1638400
128k,100,30,20,poisson,557,0,0.0,3192.308594,0,71414,1638400
128k,100,33,17,poisson,557,0,0.0,2954.339375,0,71417,1638400
128k,100,28,22,poisson,557,0,0.0,3338.069688,0,71417,1638400
128k,100,25,25,poisson,558,0,0.0,3551.746719,0,71424,1638400
128k,100,23,27,poisson,558,0,0.0,3403.435391,0,71424,1638400
128k,100,20,30,poisson,557,0,0.0,3174.768906,0,71411,1638400
128k,100,18,32,poisson,558,0,0.0,3033.903438,0,71424,1638400
128k,100,15,35,poisson,558,0,0.0,2806.650781,0,71430,1638400
128k,100,10,40,poisson,556,0,0.0,2441.663359,0,71210,1638400
128k,100,5,45,poisson,557,0,0.0,2062.719453,0,71408,1638400
