block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,80,4,2,poisson,615,79,1611.821608,2770.763276,10223,68687,342272
128k,80,4,2,poisson,615,79,1616.319095,2799.414361,10223,68687,342272
128k,80,3,3,poisson,623,64,2053.983389,3232.259473,8218,71552,354688
128k,80,3,3,poisson,622,63,2156.584718,3232.604114,8157,71581,354688
128k,80,3,3,poisson,623,63,2041.790698,3246.500541,8135,71726,354688
128k,80,3,3,poisson,623,64,2121.657807,3225.726813,8206,71581,354688
128k,80,2,4,poisson,664,76,1582.98995,2473.43787,9744,75372,367744
128k,80,2,4,poisson,660,75,1595.859296,2487.662722,9659,74988,367744
128k,80,1,5,poisson,784,166,576.685714,1785.73239,21333,79120,379776
128k,80,8,0,poisson,586,118,1022.466102,1845.712844,15153,59991,418560
128k,80,7,1,poisson,600,103,1232.770538,2014.583776,13266,63699,433920
128k,80,6,2,poisson,590,88,1564.247557,2588.40896,11349,64360,445696
128k,80,5,3,poisson,576,71,1981.826772,3189.39214,9157,64675,459264
128k,80,6,2,poisson,590,88,1544.099349,2593.576393,11339,64304,445696
128k,80,5,3,poisson,576,71,2063.086614,3133.34699,9159,64694,459264
128k,80,4,4,poisson,584,58,2430.68593,3445.79205,7508,67408,473344
128k,80,4,4,poisson,593,59,2436.668342,3386.923472,7644,68362,473344
128k,80,4,4,poisson,585,58,2419.163317,3439.561385,7533,67514,473344
128k,80,3,5,poisson,606,64,2091.853821,2887.481686,8206,69493,485760
128k,80,3,5,poisson,605,62,2124.601329,2921.226614,7975,69513,485760
128k,80,2,6,poisson,636,75,1616.628141,2347.343598,9699,71916,498816
128k,80,1,7,poisson,751,168,553.390476,1831.003758,21538,74750,510848
128k,80,11,1,poisson,610,112,1090.277876,1883.713602,14383,63821,320896
128k,80,10,2,poisson,596,98,1385.112205,2186.205538,12643,63813,328192
128k,80,9,3,poisson,598,87,1578.342222,2506.366895,11241,65498,335616
128k,80,8,4,poisson,606,78,1690.326633,2793.675767,10060,67589,342272
128k,80,8,4,poisson,605,78,1752.821608,2820.270007,10042,67469,342272
128k,80,7,5,poisson,614,70,1981.088068,3154.495956,9027,69757,348160
128k,80,6,6,poisson,615,62,2402.664452,3255.907975,8004,70838,354688
128k,80,6,6,poisson,615,62,2309.252492,3260.249729,8038,70852,354688
128k,80,5,7,poisson,627,67,2311.151163,2904.831912,8647,71779,360192
128k,80,5,7,poisson,625,67,2306.44186,2916.162758,8611,71523,360192
128k,80,4,8,poisson,651,72,1824.150754,2528.416638,9296,74171,367744
128k,80,3,9,poisson,678,92,1532.136646,2192.117142,11891,75016,372608
128k,80,2,10,poisson,745,146,728.904762,1860.698011,18718,76753,379776
128k,80,15,1,poisson,583,107,1184.596561,1916.577246,13798,60961,427520
128k,80,13,3,poisson,581,94,1457.833837,2362.374782,12036,62436,439552
128k,80,12,4,poisson,582,87,1626.872964,2609.714245,11181,63408,445696
128k,80,10,6,poisson,571,70,2112.714567,3141.56243,9081,64143,459264
128k,80,11,5,poisson,575,79,1866.251327,2889.261399,10164,63523,451968
128k,80,9,7,poisson,574,63,2387.64,3351.850795,8086,65518,466688
128k,80,8,8,poisson,576,57,2670.188442,3486.732829,7338,66546,473344
128k,80,8,8,poisson,577,57,2616.062814,3479.229043,7379,66677,473344
128k,80,7,9,poisson,586,59,2574.159091,3203.165064,7640,67525,479232
128k,80,6,10,poisson,601,62,2378.611296,2908.987088,8031,69039,485760
128k,80,5,11,poisson,611,67,2261.864341,2655.2074,8651,69643,491264
128k,80,4,12,poisson,626,71,1862.246231,2389.825763,9212,71096,498816
128k,80,2,14,poisson,721,150,752.8,1878.420697,19310,73187,510848
128k,80,18,2,poisson,563,100,1341.894505,2101.341568,12835,59380,538880
128k,80,16,4,poisson,564,91,1565.438257,2521.848859,11649,60558,549632
128k,80,14,6,poisson,564,77,1839.919263,2933.669008,9982,62409,564992
128k,80,12,8,poisson,565,67,2014.583062,3234.755659,8692,63794,576768
128k,80,13,7,poisson,564,73,1779.661631,3129.673845,9348,62954,570624
128k,80,11,9,poisson,567,62,2216.030088,3426.729748,8022,64674,583040
128k,80,10,10,poisson,561,55,2447.706693,3535.667823,7147,64893,590336
128k,80,9,11,poisson,565,56,2729.604444,3379.643469,7227,65229,597760
128k,80,8,12,poisson,577,57,2601.821608,3135.783778,7412,66594,604416
128k,80,7,13,poisson,588,61,2509.84375,2880.966862,7899,67511,610304
128k,80,6,14,poisson,593,62,2306.229236,2712.898112,7983,68000,616832
128k,80,4,16,poisson,617,72,1864.266332,2292.93416,9279,69801,629888
128k,80,2,18,poisson,618,58,3487.152381,2053.954736,7433,71706,641920
128k,80,23,2,poisson,549,96,1343.490667,2106.12,12389,58091,675200
128k,80,20,5,poisson,550,85,1597.727364,2598.254347,10964,59631,691968
128k,80,18,7,poisson,551,78,1861.738462,2908.343352,10038,60563,702720
128k,80,15,10,poisson,551,65,2382.001323,3360.408044,8340,62267,722432
128k,80,17,8,poisson,550,74,1938.072917,3072.755419,9525,61034,708608
128k,80,14,11,poisson,551,60,2649.854108,3495.716719,7799,62906,728832
128k,80,13,12,poisson,551,57,2823.818731,3631.85779,7302,63294,734464
128k,80,12,13,poisson,555,56,2919.936482,3551.914276,7204,63933,740608
128k,80,10,15,poisson,558,56,2801.17126,3251.173965,7217,64327,754176
128k,80,9,16,poisson,565,57,2708.137778,3059.800504,7329,65105,761600
128k,80,8,17,poisson,572,57,2639.062814,2882.37071,7421,66024,768256
128k,80,5,20,poisson,597,68,2223.616279,2388.776294,8722,67750,786176
128k,80,3,22,poisson,632,93,1447.57764,2071.896458,12023,69052,798592
128k,80,27,3,poisson,542,94,1400.944817,2246.846032,12132,57350,811392
128k,80,24,6,poisson,542,82,1671.531678,2643.739711,10581,58994,833536
128k,80,21,9,poisson,542,73,1963.176471,3036.554569,9380,60092,850304
128k,80,18,12,poisson,542,64,2441.746154,3391.677253,8235,61266,866560
128k,80,20,10,poisson,542,70,2189.479879,3167.943614,8997,60519,855808
128k,80,17,13,poisson,543,61,2634.407407,3518.731808,7822,61713,872448
128k,80,15,15,poisson,544,54,2970.60582,3706.936164,6928,62731,886272
128k,80,14,16,poisson,546,54,2959.104816,3560.872813,6973,63086,892672
128k,80,12,18,poisson,556,56,2869.239414,3265.605576,7220,64022,904448
128k,80,11,19,poisson,556,56,2852.927434,3142.821363,7277,64049,910720
128k,80,9,21,poisson,568,57,2779.504444,2838.897372,7361,65485,925440
128k,80,6,24,poisson,584,62,2333.009967,2444.507521,8036,66910,944512
128k,80,3,27,poisson,625,92,1527.745342,2049.266259,11877,68320,962432
128k,80,32,3,poisson,536,93,1438.66539,2213.550852,12012,56720,946432
128k,80,28,7,poisson,537,83,1665.60804,2674.976741,10705,58151,968576
128k,80,25,10,poisson,536,73,2044.692496,3004.253168,9407,59342,989952
128k,80,21,14,poisson,536,62,2508.568949,3427.62653,7950,60741,1014144
128k,80,23,12,poisson,536,67,2202.489778,3226.815954,8631,60113,1002880
128k,80,20,15,poisson,536,59,2587.125755,3502.439242,7629,61140,1019648
128k,80,18,17,poisson,536,54,3081.316484,3724.482981,6984,61789,1030400
128k,80,16,19,poisson,542,55,3040.177966,3556.87374,7058,62437,1041152
128k,80,14,21,poisson,549,55,2931.189802,3298.210807,7054,63279,1056512
128k,80,13,22,poisson,551,54,2904.033233,3227.850566,6915,63715,1062144
128k,80,11,24,poisson,557,56,2847.343363,2967.667659,7247,64237,1074560
128k,80,7,28,poisson,574,59,2485.241477,2500.200627,7654,65977,1101824
128k,80,4,31,poisson,600,73,1791.939698,2144.131948,9364,67522,1121408
128k,80,36,4,poisson,531,92,1381.01236,2329.530851,11849,56317,1082880
128k,80,32,8,poisson,563,86,1677.132822,2492.436131,11036,61128,1110272
128k,80,28,12,poisson,563,76,1927.514716,2910.393241,9821,62374,1132416
128k,80,24,16,poisson,563,64,2597.471747,3262.382937,8233,63950,1161216
128k,80,26,14,poisson,563,70,2073.640187,3060.327043,9056,63167,1146368
128k,80,22,18,poisson,564,59,2715.926443,3434.807331,7576,64659,1173248
128k,80,20,20,poisson,564,55,2905.285714,3567.105775,7086,65223,1183488
128k,80,18,22,poisson,570,56,2891.013187,3358.355305,7252,65816,1194240
128k,80,16,24,poisson,576,58,2901.260291,3155.164542,7442,66416,1204992
128k,80,14,26,poisson,583,58,2696.674221,2940.591777,7506,67326,1220352
128k,80,12,28,poisson,589,59,2706.749186,2757.300229,7645,67885,1232128
128k,80,8,32,poisson,603,61,2405.972362,2375.448689,7917,69393,1259776
128k,80,4,36,poisson,632,77,1684.884422,2001.959566,9911,71043,1285248
128k,80,41,4,poisson,560,98,1459.929243,2141.077271,12585,59155,1215872
128k,80,36,9,poisson,559,86,1598.502809,2586.411088,11085,60658,1246720
128k,80,32,13,poisson,560,76,1885.796296,2896.233775,9752,61988,1274112
128k,80,27,18,poisson,560,65,2338.503356,3298.106887,8351,63389,1302912
128k,80,30,15,poisson,559,71,2124.89213,3045.258511,9180,62567,1285888
128k,80,25,20,poisson,559,59,2676.796085,3424.735477,7636,64115,1317632
128k,80,23,22,poisson,560,54,2864.574222,3587.216065,7010,64775,1330560
128k,80,21,24,poisson,564,54,3006.776278,3461.467805,6939,65336,1341824
128k,80,18,27,poisson,571,55,2818.565934,3202.07983,7166,66115,1358080
128k,80,16,29,poisson,577,57,2798.693705,3010.907612,7417,66658,1368832
128k,80,14,31,poisson,585,58,2753.355524,2818.934807,7430,67459,1384192
128k,80,9,36,poisson,596,59,2576.96,2412.289521,7671,68801,1416960
128k,80,5,40,poisson,620,71,2088.302326,2068.956846,9211,70287,1441536
128k,80,45,5,poisson,557,97,1364.319804,2231.806308,12506,58893,1351424
128k,80,40,10,poisson,557,85,1824.776363,2563.016425,10951,60457,1387136
128k,80,35,15,poisson,557,75,1987.112014,2949.32906,9615,61815,1417856
128k,80,30,20,poisson,557,64,2685.426052,3272.257814,8227,63218,1449728
128k,80,33,17,poisson,557,70,2112.278395,3101.311986,9040,62392,1431040
128k,80,28,22,poisson,557,60,2584.142139,3438.439818,7774,63667,1460096
128k,80,25,25,poisson,557,53,3226.232463,3588.900812,6839,64563,1481472
128k,80,23,27,poisson,562,53,2954.44,3441.789979,6891,65166,1494400
128k,80,20,30,poisson,568,54,3070.481891,3201.612739,6988,65903,1511168
128k,80,18,32,poisson,574,56,2831.61978,3045.874937,7208,66366,1521920
128k,80,15,35,poisson,582,57,2862.353175,2791.81551,7358,67232,1541632
128k,80,10,40,poisson,593,59,2626.295276,2434.458428,7606,68470,1573376
128k,80,5,45,poisson,619,72,1957.290698,2045.472652,9318,70100,1605376
