block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,60,14,6,poisson,596,169,1906.524038,2939.166485,21741,54712,468992
128k,60,12,8,poisson,594,145,2324.603517,3239.480486,18619,57585,495232
128k,60,13,7,poisson,596,157,2110.277572,3066.314672,20173,56279,482432
128k,60,11,9,poisson,589,131,2477.194226,3435.06085,16878,58728,509056
128k,60,10,10,poisson,598,123,2774.913508,3412.826693,15846,60839,523648
128k,60,9,11,poisson,609,123,2745.686957,3199.644048,15840,62222,537600
128k,60,8,12,poisson,625,126,2661.457108,2971.491171,16206,63933,550912
128k,60,7,13,poisson,642,130,2578.08427,2751.212341,16667,65622,564224
128k,60,6,14,poisson,662,135,2428.609555,2536.382894,17401,67476,577664
128k,60,4,16,poisson,710,156,1933.185279,2153.540838,19996,71034,604928
128k,60,2,18,poisson,962,379,549.99505,1781.98231,48601,74638,629504
128k,60,23,2,poisson,583,214,1401.358876,2150.402617,27403,47259,518528
128k,60,20,5,poisson,582,187,1675.243796,2631.44626,23960,50661,556160
128k,60,18,7,poisson,583,171,1899.189765,2952.221043,21895,52801,579072
128k,60,15,10,poisson,583,142,2453.719872,3253.385744,18202,56474,619520
128k,60,17,8,poisson,582,161,2142.70452,3021.620518,20637,53984,592640
128k,60,14,11,poisson,582,132,2673.753434,3384.5625,16993,57703,632832
128k,60,13,12,poisson,583,123,2914.977054,3494.811052,15766,58923,646272
128k,60,12,13,poisson,588,121,2947.205436,3395.560109,15585,59872,659072
128k,60,10,15,poisson,608,122,2838.278912,3053.363619,15670,62244,687488
128k,60,9,16,poisson,624,126,2697.18587,2858.560219,16173,63819,701440
128k,60,8,17,poisson,636,127,2769.501225,2679.082915,16340,65274,714752
128k,60,5,20,poisson,684,145,2228.811508,2231.310041,18580,69015,754688
128k,60,3,22,poisson,771,210,1310.313531,1931.970149,26952,71874,780416
128k,60,27,3,poisson,574,208,1475.145683,2308.712449,26632,46942,627200
128k,60,24,6,poisson,574,182,1699.374846,2693.288414,23385,50190,670592
128k,60,21,9,poisson,574,161,2026.745943,3045.246243,20661,52903,706944
128k,60,18,12,poisson,574,140,2443.309701,3340.30255,17966,55586,742912
128k,60,20,10,poisson,574,153,2156.811679,3137.816,19687,53888,720000
128k,60,17,13,poisson,574,132,2654.921469,3418.594078,16956,56618,756480
128k,60,15,15,poisson,575,118,2937.967308,3554.910621,15211,58621,783360
128k,60,14,16,poisson,584,119,2942.440934,3389.314267,15338,59582,796672
128k,60,12,18,poisson,602,122,2853.383693,3101.338777,15616,61461,822912
128k,60,11,19,poisson,608,122,2885.307087,2964.411504,15617,62247,836736
128k,60,9,21,poisson,627,124,2722.019565,2684.59216,15926,64462,865280
128k,60,6,24,poisson,667,137,2395.686985,2282.178142,17610,67922,905344
128k,60,3,27,poisson,758,202,1304.973597,1926.866341,25873,71269,944256
128k,60,32,3,poisson,567,207,1445.250382,2289.100264,26590,46157,727680
128k,60,28,7,poisson,568,182,1788.359903,2696.320191,23325,49418,779136
128k,60,25,10,poisson,568,161,2079.758553,2980.533894,20659,52130,821376
128k,60,21,14,poisson,567,136,2523.32267,3359.015875,17523,55266,870784
128k,60,23,12,poisson,568,149,2387.953172,3104.274391,19078,53693,846208
128k,60,20,15,poisson,568,130,2738.613139,3415.522375,16689,56077,883840
128k,60,18,17,poisson,567,118,3068.037846,3578.691558,15227,57502,906752
128k,60,16,19,poisson,581,119,3082.031699,3356.522503,15254,59165,932864
128k,60,14,21,poisson,596,120,2978.977335,3113.792244,15366,60969,960512
128k,60,13,22,poisson,602,120,2981.950407,2990.249047,15423,61822,973952
128k,60,11,24,poisson,615,120,3025.023622,2766.248945,15402,63484,1000576
128k,60,7,28,poisson,652,129,2588.985955,2334.233147,16528,67022,1055744
128k,60,4,31,poisson,698,153,1865.548223,2025.041209,19707,69855,1096448
128k,60,36,4,poisson,563,203,1492.440389,2368.178413,26083,46124,837248
128k,60,32,8,poisson,563,180,1787.258626,2726.703087,23096,49119,891520
128k,60,28,12,poisson,563,158,2091.76401,3071.981811,20263,51960,942976
128k,60,24,16,poisson,563,134,2540.420729,3378.215284,17212,54995,998272
128k,60,26,14,poisson,563,146,2266.154829,3226.029951,18764,53443,970112
128k,60,22,18,poisson,563,123,2797.806222,3522.245557,15869,56354,1022720
128k,60,20,20,poisson,564,114,3035.238443,3617.898228,14694,57704,1047680
128k,60,18,22,poisson,578,118,3061.289446,3357.16021,15143,58959,1070592
128k,60,16,24,poisson,589,118,2991.114833,3153.320028,15229,60387,1096704
128k,60,14,26,poisson,606,122,2886.008242,2920.119536,15659,61954,1124352
128k,60,12,28,poisson,615,121,2908.355715,2739.50673,15575,63323,1150592
128k,60,8,32,poisson,644,126,2675.795343,2360.041278,16241,66304,1206272
128k,60,4,36,poisson,706,162,2003.139594,1985.091509,20771,69659,1260288
128k,60,41,4,poisson,560,204,1469.532128,2328.386718,26173,45581,936704
128k,60,36,9,poisson,559,179,1757.446607,2776.84759,23012,48655,1001088
128k,60,32,13,poisson,560,159,2058.614351,3069.782292,20393,51340,1055360
128k,60,27,18,poisson,560,135,2533.164388,3416.617963,17310,54423,1118720
128k,60,30,15,poisson,560,149,2242.149478,3213.642975,19082,52664,1082368
128k,60,25,20,poisson,559,123,2749.390877,3535.205191,15836,55904,1149056
128k,60,23,22,poisson,560,114,3043.521499,3656.018864,14625,57101,1173888
128k,60,21,24,poisson,569,114,3051.012981,3481.414077,14654,58302,1198464
128k,60,18,27,poisson,586,117,3008.415778,3178.488179,15046,60057,1234432
128k,60,16,29,poisson,598,119,2987.799043,2981.387185,15263,61334,1260544
128k,60,14,31,poisson,609,120,2937.451236,2798.232114,15393,62667,1288192
128k,60,9,36,poisson,639,124,2740.422826,2377.911415,15980,65934,1356800
128k,60,5,40,poisson,682,145,2211.323413,2055.157952,18580,68766,1410048
128k,60,45,5,poisson,557,201,1528.378997,2407.83162,25828,45607,1046016
128k,60,40,10,poisson,557,178,1792.818093,2811.798393,22824,48606,1114880
128k,60,35,15,poisson,557,156,2094.585121,3097.952231,20028,51402,1179008
128k,60,30,20,poisson,557,133,2544.497063,3425.58371,17095,54322,1246208
128k,60,33,17,poisson,557,147,2263.997636,3262.434048,18881,52536,1205248
128k,60,28,22,poisson,557,125,2725.364427,3532.75481,16032,55397,1270656
128k,60,25,25,poisson,558,111,3050.578844,3681.314419,14265,57234,1312896
128k,60,23,27,poisson,568,113,3066.8361,3463.453067,14516,58326,1337728
128k,60,20,30,poisson,580,114,3027.651095,3213.259749,14648,59709,1375360
128k,60,18,32,poisson,593,117,3019.783582,3018.315269,15048,60966,1398272
128k,60,15,35,poisson,609,119,2956.637179,2766.874822,15316,62730,1438720
128k,60,10,40,poisson,632,121,2817.832847,2407.075185,15557,65459,1506688
128k,60,5,45,poisson,682,146,2203.079365,2033.383946,18704,68731,1573888
