block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,10,5,40,poisson,865,361,2389.512708,2004.222276,46217,64622,1328512
128k,10,45,5,poisson,461,375,2466.720624,2614.620174,48004,11129,308352
128k,10,40,10,poisson,474,342,2659.12818,3208.408083,43897,16932,456064
128k,10,35,15,poisson,455,287,3223.193408,2989.462043,36848,21590,605312
128k,10,30,20,poisson,489,264,3439.662137,3343.161822,33906,28838,753024
128k,10,33,17,poisson,452,269,3437.509124,3030.849508,34535,23499,663424
128k,10,28,22,poisson,543,274,3265.358493,3349.551355,35100,34535,812544
128k,10,25,25,poisson,536,241,3749.727115,3179.645464,30952,37867,901504
128k,10,23,27,poisson,546,226,3985.795394,3299.66089,28932,40968,960256
128k,10,20,30,poisson,577,221,4085.260794,3021.367843,28326,45685,1048448
128k,10,18,32,poisson,639,262,3341.545455,2849.689819,33659,48267,1107584
128k,10,15,35,poisson,666,259,3395.556746,2602.193024,33259,52132,1196288
128k,10,10,40,poisson,741,284,3095.564236,2259.107851,36417,58547,1343488
128k,10,5,45,poisson,863,355,2416.936021,1987.820139,45540,65034,1492352
