block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,50,11,1,poisson,367,169,5066.052297,877.211225,21685,25394,212096
128k,50,10,2,poisson,351,146,5943.557377,961.106086,18782,26259,229248
128k,50,8,4,poisson,425,140,6053.594089,1359.681575,18026,36533,263296
128k,50,8,4,poisson,434,143,5978.782266,1278.250365,18425,37341,263296
128k,50,6,6,poisson,460,115,7341.953125,1793.259115,14727,44181,294912
128k,50,6,6,poisson,457,114,7343.576823,1666.802083,14648,43944,294912
128k,50,5,7,poisson,492,102,7977.233542,2001.112572,13114,50032,311552
128k,50,5,7,poisson,494,102,8188.170846,1889.95645,13158,50201,311552
128k,50,4,8,poisson,547,89,8597.753479,2145.782016,11497,58720,328832
128k,50,3,9,poisson,567,70,10930.287206,2390.70807,9068,63668,344192
128k,50,2,10,poisson,678,78,9319.259843,1948.970901,10109,76860,360704
128k,50,15,1,poisson,330,155,5583.951688,866.508521,19901,22444,277888
128k,50,13,3,poisson,351,142,6065.668072,1079.663383,18255,26789,311808
128k,50,10,6,poisson,377,118,7306.039813,1673.578686,15122,33230,360320
128k,50,11,5,poisson,370,128,6687.031095,1457.833644,16413,31098,343168
128k,50,8,8,poisson,457,113,7104.53202,2044.334956,14521,44078,394368
128k,50,8,8,poisson,478,118,6891.818719,1911.199611,15209,46168,394368
128k,50,7,9,poisson,461,100,8319.341928,1934.536517,12872,46235,410112
128k,50,6,10,poisson,507,95,8449.109375,2138.834736,12190,52825,425984
128k,50,5,11,poisson,501,78,9577.374608,2683.320995,10010,54256,442624
128k,50,4,12,poisson,526,64,11987.260437,2484.193988,8286,59189,459904
128k,50,2,14,poisson,597,62,12211.098425,2101.807652,8000,68578,491776
128k,50,18,2,poisson,344,155,5445.23157,1062.323028,19906,24291,360192
128k,50,16,4,poisson,328,132,6611.194849,1106.545395,16942,25208,391936
128k,50,12,8,poisson,339,102,8501.832145,1776.593235,13125,30428,457856
128k,50,13,7,poisson,401,130,6443.849398,1698.875145,16666,34738,442880
128k,50,10,10,poisson,416,104,7971.039032,2139.184944,13353,40018,491392
128k,50,9,11,poisson,435,97,8237.428945,2323.341052,12525,43387,508544
128k,50,8,12,poisson,439,87,9164.967488,2155.389525,11147,45082,525440
128k,50,7,13,poisson,444,77,9906.365471,2720.682119,9930,47071,541184
128k,50,6,14,poisson,471,70,10897.161458,2732.153263,9060,51341,557056
128k,50,4,16,poisson,540,64,11396.620278,2536.29543,8234,60956,590976
128k,50,2,18,poisson,555,61,11909.366142,2237.262844,7847,63323,622848
128k,50,23,2,poisson,271,124,7066.088426,972.048401,15967,18921,444288
128k,50,20,5,poisson,327,130,6722.067923,1041.667791,16717,25290,493184
128k,50,15,10,poisson,404,121,6889.682597,1820.421899,15588,36237,572800
128k,50,17,8,poisson,337,114,7554.708046,1592.808047,14703,28562,540800
128k,50,13,12,poisson,424,110,6983.914458,2496.359072,14095,40249,606720
128k,50,12,13,poisson,392,94,8800.597537,2229.295038,12151,38248,621696
128k,50,10,15,poisson,405,81,9862.24434,2640.557531,10392,41530,655232
128k,50,9,16,poisson,432,77,9960.95728,2839.009899,9930,45477,672384
128k,50,8,17,poisson,443,70,10616.589163,3015.905478,9013,47820,689280
128k,50,5,20,poisson,483,58,12475.335423,2843.497223,7493,54515,737536
128k,50,3,22,poisson,520,57,12615.287206,2441.35516,7382,59385,770176
128k,50,27,3,poisson,300,135,6388.305652,1043.963675,17392,21124,539136
128k,50,24,6,poisson,317,126,6881.110092,1106.142178,16192,24553,592384
128k,50,18,12,poisson,388,116,7277.496964,1676.634164,14970,34889,687872
128k,50,20,10,poisson,343,114,7701.983117,1310.707578,14601,29426,657024
128k,50,15,15,poisson,412,103,7602.837403,2515.969765,13269,39670,736640
128k,50,14,16,poisson,386,90,8982.566574,2541.764316,11562,37908,753280
128k,50,12,18,poisson,403,81,9451.390149,3016.384716,10374,41263,785536
128k,50,11,19,poisson,394,72,10675.75689,3050.297526,9320,41265,801920
128k,50,9,21,poisson,413,61,11627.297297,3400.706567,7926,45145,836224
128k,50,6,24,poisson,449,54,13712.940104,3031.333044,6957,50599,884736
128k,50,3,27,poisson,480,53,13667.543081,2598.348499,6790,54691,934016
128k,50,32,3,poisson,300,137,6304.873625,998.950503,17618,20969,623232
128k,50,28,7,poisson,319,128,6839.563161,1096.101938,16385,24463,686848
128k,50,21,14,poisson,339,101,8734.709437,1549.553273,13038,30536,803712
128k,50,23,12,poisson,340,111,7839.68112,1512.899188,14295,29435,771968
128k,50,18,17,poisson,348,89,9177.124458,2082.261797,11502,33190,851712
128k,50,16,19,poisson,252,58,14350.760447,3238.876123,7439,24950,883456
128k,50,14,21,poisson,265,53,15022.602228,3469.549477,6830,27263,917120
128k,50,13,22,poisson,270,50,13812.872289,3987.619178,6428,28271,934400
128k,50,11,24,poisson,369,58,12008.428269,3866.336117,7467,39818,965760
128k,50,7,28,poisson,414,56,12431.133408,3356.669311,7217,45932,1032704
128k,50,4,31,poisson,441,54,13244.920477,2862.762918,7023,49596,1082496
128k,50,36,4,poisson,278,125,6290.393702,1625.595741,16023,19606,721280
128k,50,32,8,poisson,311,124,6310.720362,1613.475199,15971,24006,787072
128k,50,24,16,poisson,365,109,7426.547837,2501.422371,13952,32860,920064
128k,50,26,14,poisson,382,124,6684.700991,1826.046461,15939,33061,884352
128k,50,20,20,poisson,366,91,9007.680408,2165.601976,11681,35282,984704
128k,50,18,22,poisson,308,69,10456.803122,4120.60121,8927,30714,1015552
128k,50,16,24,poisson,240,48,14581.882896,5415.092031,6187,24598,1047296
128k,50,14,26,poisson,291,51,14200.176045,4209.928478,6542,30779,1080960
128k,50,12,28,poisson,186,28,21763.54569,8624.793377,3662,20301,1113216
128k,50,8,32,poisson,323,43,14431.015764,4500.379404,5534,35951,1180800
128k,50,4,36,poisson,410,46,16051.626243,3005.360583,5976,46642,1246336
128k,50,41,4,poisson,143,65,9655.697728,5063.186217,8332,9996,804224
128k,50,36,9,poisson,321,128,6206.995005,1819.758496,16492,24765,885120
128k,50,27,18,poisson,342,103,7848.999135,2013.844883,13229,30716,1030656
128k,50,30,15,poisson,241,80,8292.484746,5563.698113,10305,20650,983680
128k,50,23,22,poisson,393,100,8683.275521,1936.776045,12812,37579,1099648
128k,50,21,24,poisson,346,80,9612.170086,3093.34427,10329,34056,1131392
128k,50,18,27,poisson,394,79,10635.846487,2500.963968,10116,40421,1179392
128k,50,16,29,poisson,369,66,10938.66035,3752.778165,8450,38850,1211136
128k,50,14,31,poisson,364,56,12578.119777,3925.049357,7283,39462,1244800
128k,50,9,36,poisson,399,51,14033.999128,3448.810373,6582,44636,1327744
128k,50,5,40,poisson,428,52,13437.573668,2966.855633,6716,48208,1392896
128k,50,45,5,poisson,321,144,5839.447492,1100.210541,18552,22668,900992
128k,50,40,10,poisson,343,137,6236.166046,1234.016626,17550,26489,985472
128k,50,30,20,poisson,381,114,7616.558801,1641.595427,14642,34229,1147520
128k,50,33,17,poisson,374,123,7021.743966,1452.310823,15859,32177,1097472
128k,50,25,25,poisson,363,90,9347.978343,2187.964843,11594,34986,1230592
128k,50,23,27,poisson,396,90,9733.883919,1951.713302,11639,39227,1263488
128k,50,20,30,poisson,364,72,11604.669022,2604.474105,9304,37456,1312384
128k,50,18,32,poisson,388,70,12135.110147,2624.003716,8964,40795,1343232
128k,50,15,35,poisson,355,53,13185.12987,4110.086069,6848,38691,1392000
128k,50,10,40,poisson,387,54,12633.844653,3633.649709,6914,42674,1474432
128k,50,5,45,poisson,422,52,13645.191223,2956.097106,6763,47445,1556736
