block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,100,2,2,poisson,741,0,0.0,2682.911987,0,94867,1048576
128k,100,2,2,poisson,757,0,0.0,2624.237549,0,97018,1048576
128k,100,2,2,poisson,750,0,0.0,2651.248291,0,96032,1048576
128k,100,1,3,poisson,779,0,0.0,1914.168701,0,99788,1048576
128k,100,1,3,poisson,699,0,0.0,2160.931396,0,89598,1048576
128k,100,6,0,poisson,670,0,0.0,1477.288086,0,85817,393216
128k,100,5,1,poisson,692,0,0.0,1914.295573,0,88702,393216
128k,100,4,2,poisson,704,0,0.0,2355.602539,0,90166,393216
128k,100,4,2,poisson,737,0,0.0,2244.371419,0,94364,393216
128k,100,3,3,poisson,685,0,0.0,2903.837891,0,87732,393216
128k,100,3,3,poisson,675,0,0.0,2945.522461,0,86440,393216
128k,100,3,3,poisson,709,0,0.0,2801.494792,0,90853,393216
128k,100,3,3,poisson,700,0,0.0,2839.718424,0,89693,393216
128k,100,2,4,poisson,684,0,0.0,2440.776693,0,87556,393216
128k,100,2,4,poisson,693,0,0.0,2444.760091,0,88742,393216
128k,100,1,5,poisson,678,0,0.0,1960.746419,0,86898,393216
128k,100,8,0,poisson,611,0,0.0,1621.991943,0,78286,524288
128k,100,7,1,poisson,619,0,0.0,2009.957275,0,79233,524288
128k,100,5,3,poisson,614,0,0.0,2844.301514,0,78615,524288
128k,100,6,2,poisson,627,0,0.0,2415.473877,0,80326,524288
128k,100,4,4,poisson,585,0,0.0,3396.533936,0,74994,524288
128k,100,4,4,poisson,614,0,0.0,3241.80127,0,78615,524288
128k,100,4,4,poisson,600,0,0.0,3313.939697,0,76852,524288
128k,100,3,5,poisson,686,0,0.0,2563.766602,0,87908,524288
128k,100,3,5,poisson,628,0,0.0,2761.085205,0,80387,524288
128k,100,2,6,poisson,618,0,0.0,2415.073975,0,79137,524288
128k,100,1,7,poisson,584,0,0.0,2067.10791,0,74812,524288
128k,100,11,1,poisson,517,0,0.0,2146.60612,0,66287,393216
128k,100,10,2,poisson,549,0,0.0,2409.891927,0,70393,393216
128k,100,8,4,poisson,550,0,0.0,2996.671875,0,70468,393216
128k,100,8,4,poisson,557,0,0.0,2982.392253,0,71338,393216
128k,100,6,6,poisson,563,0,0.0,3534.135417,0,72136,393216
128k,100,6,6,poisson,584,0,0.0,3407.192383,0,74798,393216
128k,100,5,7,poisson,579,0,0.0,3117.777344,0,74233,393216
128k,100,5,7,poisson,533,0,0.0,3454.669922,0,68254,393216
128k,100,4,8,poisson,585,0,0.0,2862.109701,0,74941,393216
128k,100,3,9,poisson,555,0,0.0,2681.391602,0,71131,393216
128k,100,2,10,poisson,555,0,0.0,2378.70931,0,71080,393216
128k,100,15,1,poisson,484,0,0.0,2334.678223,0,61957,524288
128k,100,13,3,poisson,493,0,0.0,2710.246582,0,63159,524288
128k,100,10,6,poisson,457,0,0.0,3828.418701,0,58592,524288
128k,100,11,5,poisson,489,0,0.0,3338.889648,0,62661,524288
128k,100,8,8,poisson,495,0,0.0,4021.469238,0,63427,524288
128k,100,8,8,poisson,496,0,0.0,4011.842773,0,63580,524288
128k,100,7,9,poisson,494,0,0.0,3763.533936,0,63289,524288
128k,100,6,10,poisson,479,0,0.0,3715.141113,0,61320,524288
128k,100,5,11,poisson,497,0,0.0,3307.426758,0,63642,524288
128k,100,4,12,poisson,502,0,0.0,3043.988525,0,64377,524288
128k,100,2,14,poisson,520,0,0.0,2322.94043,0,66669,524288
128k,100,18,2,poisson,459,0,0.0,2522.549805,0,58840,655360
128k,100,16,4,poisson,448,0,0.0,3090.249219,0,57442,655360
128k,100,12,8,poisson,426,0,0.0,4294.526562,0,54654,655360
128k,100,13,7,poisson,436,0,0.0,3924.681445,0,55918,655360
128k,100,10,10,poisson,419,0,0.0,4746.0375,0,53757,655360
128k,100,9,11,poisson,448,0,0.0,4236.485156,0,57402,655360
128k,100,8,12,poisson,424,0,0.0,4304.182422,0,54314,655360
128k,100,7,13,poisson,471,0,0.0,3608.848828,0,60374,655360
128k,100,6,14,poisson,416,0,0.0,3953.671094,0,53363,655360
128k,100,4,16,poisson,449,0,0.0,3113.483984,0,57497,655360
128k,100,2,18,poisson,483,0,0.0,2466.669336,0,61861,655360
128k,100,23,2,poisson,407,0,0.0,2825.028594,0,52141,819200
128k,100,20,5,poisson,429,0,0.0,3244.073125,0,54968,819200
128k,100,15,10,poisson,408,0,0.0,4478.268594,0,52278,819200
128k,100,17,8,poisson,415,0,0.0,4000.449531,0,53198,819200
128k,100,13,12,poisson,422,0,0.0,4657.151094,0,54026,819200
128k,100,12,13,poisson,370,0,0.0,5308.071563,0,47369,819200
128k,100,10,15,poisson,410,0,0.0,4440.186094,0,52492,819200
128k,100,9,16,poisson,404,0,0.0,4255.600469,0,51726,819200
128k,100,8,17,poisson,424,0,0.0,3905.0225,0,54359,819200
128k,100,5,20,poisson,383,0,0.0,3639.382813,0,49145,819200
128k,100,3,22,poisson,406,0,0.0,3045.955781,0,52006,819200
128k,100,27,3,poisson,396,0,0.0,2977.634635,0,50711,983040
128k,100,24,6,poisson,414,0,0.0,3329.426432,0,53108,983040
128k,100,18,12,poisson,382,0,0.0,4760.625651,0,49000,983040
128k,100,20,10,poisson,379,0,0.0,4403.639193,0,48607,983040
128k,100,15,15,poisson,373,0,0.0,5338.941667,0,47785,983040
128k,100,14,16,poisson,355,0,0.0,5436.622656,0,45534,983040
128k,100,12,18,poisson,360,0,0.0,5049.241927,0,46204,983040
128k,100,11,19,poisson,382,0,0.0,4586.632031,0,48900,983040
128k,100,9,21,poisson,379,0,0.0,4268.664974,0,48566,983040
128k,100,6,24,poisson,401,0,0.0,3444.152214,0,51451,983040
128k,100,3,27,poisson,416,0,0.0,2828.070573,0,53353,983040
128k,100,32,3,poisson,381,0,0.0,3026.711161,0,48867,1146880
128k,100,28,7,poisson,388,0,0.0,3654.69096,0,49786,1146880
128k,100,21,14,poisson,365,0,0.0,4991.212612,0,46782,1146880
128k,100,23,12,poisson,370,0,0.0,4637.883259,0,47460,1146880
128k,100,18,17,poisson,362,0,0.0,5447.025,0,46392,1146880
128k,100,16,19,poisson,352,0,0.0,5452.377344,0,45110,1146880
128k,100,14,21,poisson,364,0,0.0,5001.748772,0,46602,1146880
128k,100,13,22,poisson,381,0,0.0,4607.314397,0,48878,1146880
128k,100,11,24,poisson,388,0,0.0,4238.800446,0,49786,1146880
128k,100,7,28,poisson,371,0,0.0,3769.92846,0,47527,1146880
128k,100,4,31,poisson,383,0,0.0,3127.278683,0,49119,1146880
128k,100,36,4,poisson,350,0,0.0,3371.60957,0,44878,1310720
128k,100,32,8,poisson,352,0,0.0,3983.702832,0,45147,1310720
128k,100,24,16,poisson,326,0,0.0,5586.003906,0,41802,1310720
128k,100,26,14,poisson,349,0,0.0,4956.381738,0,44752,1310720
128k,100,20,20,poisson,328,0,0.0,6051.849902,0,42103,1310720
128k,100,18,22,poisson,344,0,0.0,5529.306055,0,44142,1310720
128k,100,16,24,poisson,349,0,0.0,5160.677539,0,44725,1310720
128k,100,14,26,poisson,359,0,0.0,4735.611426,0,46061,1310720
128k,100,12,28,poisson,359,0,0.0,4471.02666,0,46011,1310720
128k,100,8,32,poisson,358,0,0.0,4010.082324,0,45901,1310720
128k,100,4,36,poisson,362,0,0.0,3269.974023,0,46416,1310720
128k,100,41,4,poisson,325,0,0.0,3562.22474,0,41655,1474560
128k,100,36,9,poisson,331,0,0.0,4324.195226,0,42368,1474560
128k,100,27,18,poisson,334,0,0.0,5454.958681,0,42811,1474560
128k,100,30,15,poisson,333,0,0.0,5061.574306,0,42675,1474560
128k,100,23,22,poisson,327,0,0.0,6031.782378,0,41945,1474560
128k,100,21,24,poisson,309,0,0.0,6195.747309,0,39586,1474560
128k,100,18,27,poisson,330,0,0.0,5533.763021,0,42294,1474560
128k,100,16,29,poisson,345,0,0.0,5036.334722,0,44182,1474560
128k,100,14,31,poisson,341,0,0.0,4795.568142,0,43697,1474560
128k,100,9,36,poisson,345,0,0.0,4059.604774,0,44234,1474560
128k,100,5,40,poisson,341,0,0.0,3532.700868,0,43659,1474560
128k,100,45,5,poisson,313,0,0.0,3783.668125,0,40112,1638400
128k,100,40,10,poisson,332,0,0.0,4196.995469,0,42592,1638400
128k,100,30,20,poisson,303,0,0.0,6053.192031,0,38879,1638400
128k,100,33,17,poisson,319,0,0.0,5325.024375,0,40833,1638400
128k,100,25,25,poisson,315,0,0.0,6323.656406,0,40360,1638400
128k,100,23,27,poisson,309,0,0.0,6242.15,0,39571,1638400
128k,100,20,30,poisson,304,0,0.0,5902.524063,0,38928,1638400
128k,100,18,32,poisson,319,0,0.0,5451.591484,0,40846,1638400
128k,100,15,35,poisson,303,0,0.0,5398.497266,0,38796,1638400
128k,100,10,40,poisson,289,0,0.0,4829.273438,0,37032,1638400
128k,100,5,45,poisson,298,0,0.0,3883.372656,0,38187,1638400
