block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,20,2,2,poisson,732,292,3090.465465,1368.606301,37488,56369,629760
128k,20,2,2,poisson,755,301,3024.986553,1368.672561,38646,58112,629760
128k,20,2,2,poisson,737,294,3134.021394,1379.906301,37727,56730,629760
128k,20,2,2,poisson,701,280,3176.471271,1536.404675,35857,53917,629760
128k,20,2,2,poisson,751,300,2958.21577,1431.822764,38444,57807,629760
128k,20,1,3,poisson,779,155,5973.944172,1528.347607,19870,79993,839936
128k,20,1,3,poisson,809,161,5714.21411,1458.838311,20614,82989,839936
128k,20,6,0,poisson,569,453,1995.133333,752.69697,58020,14878,80256
128k,20,5,1,poisson,635,422,2195.565196,970.051357,54050,27343,132096
128k,20,4,2,poisson,635,337,2756.266871,1215.865465,43169,38190,184576
128k,20,4,2,poisson,654,347,2670.439877,1141.063107,44495,39363,184576
128k,20,3,3,poisson,717,286,3233.847471,1368.119177,36682,55233,236288
128k,20,3,3,poisson,686,274,3407.903752,1303.884074,35106,52860,236288
128k,20,3,3,poisson,722,288,3229.307504,1281.034128,36941,55623,236288
128k,20,3,3,poisson,601,240,3909.879282,1420.052546,30752,46303,236288
128k,20,2,4,poisson,747,197,4649.192118,1502.602212,25307,70435,289280
128k,20,2,4,poisson,742,196,4757.737685,1425.959735,25135,69958,289280
128k,20,1,5,poisson,700,93,10007.090465,1678.221555,11949,77805,340864
128k,20,8,0,poisson,515,412,2208.836186,780.343447,52787,13293,105472
128k,20,7,1,poisson,567,395,2303.114035,919.463884,50610,22126,159488
128k,20,5,3,poisson,636,317,2925.893137,1261.082198,40578,40896,263168
128k,20,6,2,poisson,608,363,2556.350102,1106.154452,46543,31428,211328
128k,20,4,4,poisson,673,268,3376.597546,1512.277372,34304,51898,315648
128k,20,4,4,poisson,679,270,3409.833742,1434.383212,34611,52363,315648
128k,20,4,4,poisson,666,265,3407.731288,1540.504866,33969,51391,315648
128k,20,3,5,poisson,696,208,4419.338499,1663.116028,26733,62582,367360
128k,20,3,5,poisson,673,201,4593.780587,1579.450871,25840,60490,367360
128k,20,2,6,poisson,681,135,6825.535714,1707.028928,17296,69953,420352
128k,20,1,7,poisson,693,90,10143.594132,1737.773257,11620,77239,471936
128k,20,11,1,poisson,304,222,4290.955843,898.581928,28444,10530,106240
128k,20,10,2,poisson,164,109,8880.009804,1141.096899,13983,7074,132096
128k,20,8,4,poisson,206,109,8894.777914,1258.121359,14039,12420,184576
128k,20,8,4,poisson,219,116,8340.846626,1248.4681,14964,13238,184576
128k,20,6,6,poisson,280,112,8549.433116,1797.85428,14352,21610,236288
128k,20,6,6,poisson,299,119,7940.227569,1811.296316,15314,23059,236288
128k,20,5,7,poisson,409,136,6954.507812,1790.193848,17487,34975,262144
128k,20,5,7,poisson,414,138,6857.959961,1744.00293,17676,35353,262144
128k,20,4,8,poisson,367,97,9602.261084,2050.126991,12450,34652,289280
128k,20,3,9,poisson,481,95,9585.321311,2398.34606,12253,49456,315136
128k,20,2,10,poisson,593,92,9963.400978,2113.270747,11806,64156,340864
128k,20,15,1,poisson,143,107,8964.50343,1131.564251,13794,4664,132480
128k,20,13,3,poisson,169,109,8777.491095,1339.155113,14033,7748,186496
128k,20,10,6,poisson,198,99,9701.528431,1664.624514,12694,12793,263168
128k,20,11,5,poisson,232,127,7444.615076,1649.516721,16359,13528,237312
128k,20,8,8,poisson,221,88,10856.944172,1922.716951,11290,17081,315648
128k,20,8,8,poisson,233,93,10271.83681,2054.376318,11911,18020,315648
128k,20,7,9,poisson,294,103,9293.483264,1981.156273,13215,24532,340736
128k,20,6,10,poisson,314,94,10091.914356,2049.118467,12082,28284,367360
128k,20,5,11,poisson,364,91,10247.091797,2283.688151,11651,34955,393216
128k,20,4,12,poisson,437,86,10750.679803,2325.807247,11129,45010,420352
128k,20,2,14,poisson,572,78,11337.872861,2158.710062,10059,63313,471936
128k,20,18,2,poisson,444,319,2919.982852,935.679806,40843,16075,185088
128k,20,16,4,poisson,180,115,8454.818154,1164.035714,14734,8321,236544
128k,20,12,8,poisson,178,85,11279.682209,1805.715888,10924,11951,342400
128k,20,13,7,poisson,190,98,9744.289125,1733.990326,12639,11882,317568
128k,20,10,10,poisson,266,106,8623.722059,2240.662987,13589,20517,394240
128k,20,9,11,poisson,296,106,8767.86329,2077.587393,13660,24433,420352
128k,20,8,12,poisson,249,79,11749.257055,2631.066189,10192,21823,446720
128k,20,7,13,poisson,325,91,10260.012552,2441.219208,11683,30032,471808
128k,20,6,14,poisson,284,68,13724.460848,2641.995634,8724,27710,498432
128k,20,4,16,poisson,480,87,10091.075123,2785.384633,11147,50385,551424
128k,20,2,18,poisson,600,94,9453.095355,2051.143069,12152,64832,603008
128k,20,23,2,poisson,429,315,2957.717299,872.782532,40405,14685,218368
128k,20,20,5,poisson,473,302,3099.656373,1149.286638,38695,22003,296960
128k,20,15,10,poisson,243,116,8178.302842,1845.042827,14922,16277,427392
128k,20,17,8,poisson,462,250,3605.774249,2249.509537,32074,27185,375808
128k,20,13,12,poisson,252,104,9219.57787,1906.461048,13362,19043,481408
128k,20,12,13,poisson,212,81,11713.5182,2436.294058,10426,16866,506240
128k,20,10,15,poisson,296,94,9928.947549,2471.592661,12118,25900,558080
128k,20,9,16,poisson,347,99,9009.896514,2905.126205,12787,31787,584192
128k,20,8,17,poisson,324,82,11230.192638,2839.204822,10602,31027,610560
128k,20,5,20,poisson,475,82,10925.763672,2745.064918,10572,50401,688128
128k,20,3,22,poisson,498,74,11867.07377,2495.771503,9587,54330,741120
128k,20,27,3,poisson,454,327,2854.95276,905.783759,41915,16348,275840
128k,20,24,6,poisson,436,278,3360.114175,1112.919899,35670,20282,356352
128k,20,18,12,poisson,482,231,4116.746326,1445.382426,29580,32253,512768
128k,20,20,10,poisson,499,265,3570.530392,1253.27,33949,29955,460800
128k,20,15,15,poisson,380,151,6212.067625,2161.988959,19432,29324,591232
128k,20,14,16,poisson,232,86,10949.817193,2626.644306,11051,18728,618240
128k,20,12,18,poisson,271,86,10913.911656,2777.395606,11066,23694,670080
128k,20,11,19,poisson,336,98,9449.107047,2902.975175,12581,30515,696064
128k,20,9,21,poisson,402,96,9262.227669,3242.259582,12333,39258,748032
128k,20,6,24,poisson,439,79,11302.849918,3002.588472,10155,46151,826112
128k,20,3,27,poisson,489,84,10243.791803,2577.802829,10865,51961,904960
128k,20,32,3,poisson,435,319,2907.932704,943.669314,40934,14907,306176
128k,20,28,7,poisson,428,274,3426.532624,1131.968401,35118,19777,413184
128k,20,21,14,poisson,452,216,4375.611759,1634.830766,27731,30241,598272
128k,20,23,12,poisson,458,240,3908.768215,1374.706985,30841,28029,546048
128k,20,18,17,poisson,463,190,4950.60343,1884.844117,24358,35046,676608
128k,20,16,19,poisson,320,117,7822.962714,2690.017405,14990,26059,728064
128k,20,14,21,poisson,239,76,12251.647719,3042.899182,9736,20873,782080
128k,20,13,22,poisson,278,82,11371.992421,2911.920424,10506,25166,809088
128k,20,11,24,poisson,277,69,13337.447814,3033.916195,8909,26697,859904
128k,20,7,28,poisson,412,73,12299.321478,3188.420409,9367,43444,963328
128k,20,4,31,poisson,459,77,11201.807882,2758.164703,9960,49008,1042944
128k,20,36,4,poisson,407,294,3152.169556,1046.215686,37686,14576,365568
128k,20,32,8,poisson,421,270,3479.641443,1134.889434,34613,19351,470016
128k,20,24,16,poisson,446,213,4429.832516,1578.363398,27378,29883,684032
128k,20,26,14,poisson,441,229,4081.994547,1562.338887,29433,27241,630016
128k,20,20,20,poisson,455,181,5229.751961,1818.907792,23262,35121,788480
128k,20,18,22,poisson,447,160,5885.749047,2092.675602,20564,36752,840448
128k,20,16,24,poisson,244,78,11958.530562,3320.868398,10005,21307,891904
128k,20,14,26,poisson,298,83,11191.786667,3106.048444,10660,27643,945920
128k,20,12,28,poisson,269,64,14399.335378,3345.15728,8256,26321,997760
128k,20,8,32,poisson,416,78,11044.620859,3250.121603,10067,43358,1102080
128k,20,4,36,poisson,455,79,11167.01601,2756.670662,10212,48203,1206784
128k,20,41,4,poisson,356,261,3617.866042,954.791721,33476,12281,395776
128k,20,36,9,poisson,396,254,3623.337757,1324.960348,32616,18269,529408
128k,20,27,18,poisson,440,211,4486.642353,1682.26372,27017,29315,767360
128k,20,30,15,poisson,429,229,4105.097982,1585.877046,29401,25726,688128
128k,20,23,22,poisson,423,172,5530.989135,1995.737914,22102,32141,873728
128k,20,21,24,poisson,444,165,5791.500233,1925.989771,21221,35817,925952
128k,20,18,27,poisson,408,130,7266.474687,2190.662248,16687,35637,1004288
128k,20,16,29,poisson,250,71,13033.413814,3483.23921,9111,22966,1055744
128k,20,14,31,poisson,337,83,10921.951579,3394.799193,10713,32590,1109760
128k,20,9,36,poisson,390,79,11062.538126,3486.634965,10167,39814,1239552
128k,20,5,40,poisson,440,81,10778.048828,2904.003811,10459,46030,1343488
128k,20,45,5,poisson,364,263,3524.738763,1170.648444,33732,13031,456576
128k,20,40,10,poisson,411,264,3575.177015,1211.034453,33811,18877,587008
128k,20,30,20,poisson,427,205,4609.040039,1724.507963,26296,28488,851968
128k,20,33,17,poisson,404,214,4378.002064,1629.098238,27448,24340,770048
128k,20,25,25,poisson,427,170,5552.467764,1947.604391,21876,32996,985216
128k,20,23,27,poisson,442,162,5905.017682,1924.271034,20800,35919,1037568
128k,20,20,30,poisson,424,135,7024.989706,2199.869266,17319,37016,1116160
128k,20,18,32,poisson,416,119,7913.685084,2295.993754,15311,38033,1168128
128k,20,15,35,poisson,309,74,12021.285854,3765.201971,9489,30193,1246592
128k,20,10,40,poisson,381,72,12289.639706,3487.214591,9319,39603,1377280
128k,20,5,45,poisson,451,84,10383.029297,2826.782439,10827,47092,1507328
