block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,30,2,4,poisson,699,160,5488.450925,1639.124525,20502,69089,303232
128k,30,1,5,poisson,726,83,10703.830508,1658.438558,10729,82383,347904
128k,30,8,0,poisson,502,351,2526.894443,679.271255,44994,19422,158080
128k,30,7,1,poisson,466,284,2959.800881,1240.140625,36442,23360,204800
128k,30,5,3,poisson,597,259,2789.152418,2621.754098,33204,43289,296704
128k,30,6,2,poisson,647,338,2526.733645,1160.236196,43314,39590,250368
128k,30,4,4,poisson,709,245,3446.007763,1584.911534,31428,59419,342912
128k,30,4,4,poisson,671,232,3660.790402,1648.969765,29743,56233,342912
128k,30,4,4,poisson,624,216,3637.040932,2500.668533,27686,52344,342912
128k,30,3,5,poisson,683,178,4780.196813,1730.006273,22796,64715,387712
128k,30,3,5,poisson,653,170,4971.635426,1901.333774,21820,61944,387712
128k,30,2,6,poisson,653,112,7668.368421,1955.146478,14369,69355,434304
128k,30,1,7,poisson,724,99,8721.940678,1706.572956,12728,80109,478976
128k,30,11,1,poisson,498,318,2775.147959,885.960432,40733,23110,142336
128k,30,10,2,poisson,565,327,2676.75928,988.312983,41950,30531,165632
128k,30,8,4,poisson,577,266,3158.84192,1521.170393,34118,39849,211840
128k,30,8,4,poisson,579,267,3305.942837,1359.865861,34267,40022,211840
128k,30,6,6,poisson,603,209,4079.63074,1849.179551,26874,50499,256640
128k,30,6,6,poisson,603,209,4164.974695,1752.650873,26848,50450,256640
128k,30,5,7,poisson,593,171,4984.301802,2144.096612,22010,54134,279552
128k,30,5,7,poisson,552,159,4701.11036,2916.650183,20457,50315,279552
128k,30,4,8,poisson,596,136,6357.954481,2081.430139,17486,58925,303232
128k,30,3,9,poisson,478,135,5898.413534,3200.180315,17340,43976,325120
128k,30,2,10,poisson,549,73,11810.80226,2308.035688,9430,61046,347904
128k,30,15,1,poisson,469,307,2901.332338,821.116361,39359,20840,181504
128k,30,13,3,poisson,312,176,4892.983131,1644.452354,22623,17456,228352
128k,30,10,6,poisson,560,243,3579.188414,1535.559965,31154,40616,296704
128k,30,11,5,poisson,526,252,3412.437245,1841.29588,32271,35169,273408
128k,30,8,8,poisson,559,193,4395.38885,2082.219112,24801,46890,342912
128k,30,8,8,poisson,556,192,4563.540579,1948.594625,24646,46597,342912
128k,30,7,9,poisson,545,166,5295.718175,1985.837021,21330,48621,364416
128k,30,6,10,poisson,528,137,6180.952202,2436.614724,17636,50066,387712
128k,30,5,11,poisson,553,120,7327.260135,2209.736596,15372,55534,410624
128k,30,4,12,poisson,514,88,9528.523471,2617.442381,11317,54622,434304
128k,30,2,14,poisson,588,76,11099.025424,2113.934527,9846,65586,478976
128k,30,18,2,poisson,443,278,3240.562189,890.559349,35689,21129,243712
128k,30,16,4,poisson,286,160,5217.411395,2738.50996,20496,16183,289152
128k,30,12,8,poisson,266,111,7355.106075,3458.017114,14311,19928,381440
128k,30,13,7,poisson,310,140,5736.529844,2647.907407,18005,21868,359424
128k,30,10,10,poisson,471,163,5026.548369,2565.278276,20989,39451,427776
128k,30,9,11,poisson,524,164,5354.956929,2115.162024,21022,46166,450304
128k,30,8,12,poisson,517,143,5932.130558,2372.427221,18367,47998,473984
128k,30,7,13,poisson,486,118,6745.036829,2980.803152,15205,47126,495488
128k,30,6,14,poisson,502,104,7998.453608,2603.299778,13412,50946,518784
128k,30,4,16,poisson,594,131,5719.290185,2437.223455,16850,59332,565376
128k,30,2,18,poisson,499,119,5966.200565,2790.545531,15297,48683,610048
128k,30,23,2,poisson,314,201,4301.171638,1564.151082,25815,14580,295680
128k,30,20,5,poisson,444,247,3606.37114,1143.621212,31701,25258,363264
128k,30,15,10,poisson,411,172,4947.18932,2153.472327,22042,30635,476416
128k,30,17,8,poisson,384,182,4427.305812,3503.060202,23303,25950,431616
128k,30,13,12,poisson,386,139,6102.110294,2215.308219,17881,31617,523264
128k,30,12,13,poisson,490,164,5307.147196,2255.23216,21014,41831,545280
128k,30,10,15,poisson,444,123,6789.147357,2752.063176,15816,41115,591616
128k,30,9,16,poisson,468,117,7250.780275,2764.081701,15012,44962,614144
128k,30,8,17,poisson,458,101,8263.743825,2969.365041,13000,45718,637824
128k,30,5,20,poisson,485,76,10978.657658,2756.715348,9824,52378,705536
128k,30,3,22,poisson,494,71,11643.659774,2554.315099,9172,54184,751104
128k,30,27,3,poisson,360,226,3864.389419,1268.163986,29010,17213,366080
128k,30,24,6,poisson,319,177,4734.457257,1746.129749,22739,18275,438016
128k,30,18,12,poisson,461,193,4635.231343,1706.702061,24751,34357,571392
128k,30,20,10,poisson,427,198,4366.378158,1961.624332,25410,29376,527104
128k,30,15,15,poisson,456,159,5460.427184,2326.692523,20409,38121,640256
128k,30,14,16,poisson,447,145,5916.873397,2535.774306,18649,38733,663552
128k,30,12,18,poisson,435,121,6891.170561,2957.38556,15563,40290,709120
128k,30,11,19,poisson,439,112,7640.176531,2839.478322,14376,41955,732160
128k,30,9,21,poisson,418,87,9401.611735,3350.208292,11193,42468,777984
128k,30,6,24,poisson,459,75,11025.557638,2939.695297,9668,49207,846464
128k,30,3,27,poisson,477,62,13186.342105,2587.106323,8058,53219,914944
128k,30,32,3,poisson,368,235,3857.381926,963.085211,30098,17040,414592
128k,30,28,7,poisson,410,229,3960.311,1143.078788,29318,23220,506880
128k,30,21,14,poisson,438,183,4963.015759,1724.402991,23515,32761,667648
128k,30,23,12,poisson,438,200,4512.113936,1548.666735,25610,30494,623360
128k,30,18,17,poisson,465,167,5337.959577,2055.425313,21407,38235,735232
128k,30,16,19,poisson,424,135,6248.114296,2894.662896,17355,36996,780672
128k,30,14,21,poisson,420,117,7134.438301,3140.933787,15012,38879,827392
128k,30,13,22,poisson,421,108,7805.659602,3033.025872,13936,40074,850944
128k,30,11,24,poisson,414,90,9271.359694,3275.279143,11637,41562,896000
128k,30,7,28,poisson,427,72,11585.369095,3157.90948,9246,45521,987008
128k,30,4,31,poisson,471,73,11200.891892,2702.643212,9369,50944,1056896
128k,30,36,4,poisson,369,232,3926.32831,958.076761,29731,17572,486912
128k,30,32,8,poisson,401,224,4007.585562,1206.39345,28691,22663,578432
128k,30,24,16,poisson,436,181,5064.824566,1485.225677,23268,32689,765696
128k,30,26,14,poisson,420,190,4804.295386,1456.353624,24423,29499,717056
128k,30,20,20,poisson,435,151,5958.680236,2200.887841,19392,36356,854784
128k,30,18,22,poisson,431,135,6760.696206,1909.879271,17372,37943,899072
128k,30,16,24,poisson,398,111,7582.219504,3255.745358,14256,36770,944512
128k,30,14,26,poisson,392,95,8671.699519,3402.749613,12271,38073,991232
128k,30,12,28,poisson,403,84,10084.708879,3223.623086,10808,40909,1036800
128k,30,8,32,poisson,402,64,12953.366267,3355.05531,8206,43379,1129344
128k,30,4,36,poisson,453,66,12612.943101,2747.493866,8460,49621,1220736
128k,30,41,4,poisson,367,234,3872.294542,984.824587,30038,17061,534144
128k,30,36,9,poisson,396,221,4086.036358,1152.220496,28360,22402,650752
128k,30,27,18,poisson,375,157,5567.371784,2607.967164,20133,27986,857600
128k,30,30,15,poisson,407,189,4814.158751,1593.271063,24193,27921,790016
128k,30,23,22,poisson,392,139,6466.578973,2248.450875,17828,32386,951040
128k,30,21,24,poisson,421,137,6560.277244,2368.212963,17545,36441,995328
128k,30,18,27,poisson,416,116,7511.524254,2793.367293,14875,38411,1062912
128k,30,16,29,poisson,380,94,8792.326459,3589.797205,12098,36616,1108352
128k,30,14,31,poisson,354,76,10212.728766,4337.557846,9850,35612,1155072
128k,30,9,36,poisson,388,67,11954.274657,3537.633898,8697,41134,1269504
128k,30,5,40,poisson,426,79,9836.668919,3087.481283,10212,44447,1360896
128k,30,45,5,poisson,337,212,4185.722001,1219.567214,27237,16050,607488
128k,30,40,10,poisson,354,198,4521.576676,1381.553546,25378,19991,721920
128k,30,30,20,poisson,357,149,5910.235415,2218.317096,19149,26683,953856
128k,30,33,17,poisson,371,171,5219.341736,2240.671941,22001,25641,881792
128k,30,25,25,poisson,422,146,6375.115064,1787.545281,18804,35394,1069952
128k,30,23,27,poisson,416,133,6896.419315,2092.504363,17056,36322,1114880
128k,30,20,30,poisson,361,100,8325.380966,3535.410045,12905,33469,1182464
128k,30,18,32,poisson,327,82,9761.978234,4427.485079,10560,31470,1226752
128k,30,15,35,poisson,330,69,11724.527633,4413.875222,8848,33443,1295616
128k,30,10,40,poisson,379,66,12169.073116,3625.52613,8535,40141,1410816
128k,30,5,45,poisson,413,68,11743.763514,3085.295081,8809,44224,1524736
