block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,60,3,3,poisson,217,43,20736.093904,1684.318864,5511,22382,315520
128k,60,3,3,poisson,729,144,5394.91598,1398.929817,18455,74945,315520
128k,60,3,3,poisson,355,70,12223.028007,1660.112373,9007,36577,315520
128k,60,2,4,poisson,692,88,8679.426396,1762.529126,11386,77395,342784
128k,60,2,4,poisson,414,53,16068.65736,1982.117625,6806,46265,342784
128k,60,1,5,poisson,674,52,14467.524752,1907.800348,6752,79635,367360
128k,60,8,0,poisson,76,31,30009.498804,1152.432756,4035,5851,310272
128k,60,7,1,poisson,141,50,18307.300137,907.256439,6487,11762,337920
128k,60,5,3,poisson,171,43,21170.866861,1522.010108,5537,16504,392576
128k,60,6,2,poisson,581,177,4450.445244,986.780668,22742,51719,364160
128k,60,4,4,poisson,196,39,22576.003676,1966.510366,5015,20160,419840
128k,60,4,4,poisson,533,106,7280.811275,1650.890244,13626,54773,419840
128k,60,4,4,poisson,589,117,6539.188725,1559.758232,15045,60478,419840
128k,60,3,5,poisson,624,92,7832.775947,2029.355689,11860,68171,446592
128k,60,3,5,poisson,550,81,9572.105437,1926.905704,10464,60147,446592
128k,60,2,6,poisson,614,59,12233.015228,2249.815505,7571,71138,473856
128k,60,1,7,poisson,720,60,12225.123762,1720.064972,7762,84580,498432
128k,60,11,1,poisson,250,93,9477.767279,868.423536,11947,20162,246912
128k,60,10,2,poisson,358,120,7066.553936,936.703377,15395,30567,261504
128k,60,8,4,poisson,156,41,21956.441176,1519.160461,5366,14836,288768
128k,60,8,4,poisson,356,94,9162.843137,1239.195922,12159,33616,288768
128k,60,6,6,poisson,447,88,9081.026359,1871.941176,11342,46061,315520
128k,60,6,6,poisson,472,93,8366.502471,1740.685193,11966,48593,315520
128k,60,5,7,poisson,490,80,9469.325397,2073.169782,10318,52575,328704
128k,60,5,7,poisson,436,71,10626.077381,2169.989097,9174,46744,328704
128k,60,4,8,poisson,603,77,9232.654822,2221.523525,9906,67331,342784
128k,60,3,9,poisson,551,54,14383.343234,2237.893463,6971,63712,354432
128k,60,2,10,poisson,598,53,13418.435644,2200.765854,6795,69760,367360
128k,60,15,1,poisson,101,38,24075.399359,1056.186909,4987,8107,324608
128k,60,13,3,poisson,202,66,13689.317543,1031.873588,8568,17410,351360
128k,60,10,6,poisson,438,110,7344.47619,1610.077274,14089,41995,392576
128k,60,11,5,poisson,201,56,15971.292213,1484.157467,7222,18660,377984
128k,60,8,8,poisson,368,73,10353.368873,2200.479573,9410,37826,419840
128k,60,8,8,poisson,533,106,7231.925245,1798.7,13610,54709,419840
128k,60,7,9,poisson,564,98,7714.550562,1892.635934,12573,59761,433152
128k,60,6,10,poisson,272,40,21182.415157,2387.791631,5183,29794,446592
128k,60,5,11,poisson,421,51,14661.162698,2715.549276,6648,47384,459776
128k,60,4,12,poisson,540,52,13277.873096,2635.876553,6754,62513,473856
128k,60,2,14,poisson,629,51,14714.846535,1966.476117,6545,73995,498432
128k,60,18,2,poisson,266,97,8925.861407,937.897657,12536,21677,415232
128k,60,16,4,poisson,202,66,13602.903708,1209.046404,8454,17434,441344
128k,60,12,8,poisson,207,50,17810.490008,1714.449987,6506,20122,495232
128k,60,13,7,poisson,288,76,11179.862324,1699.535421,9759,27226,482432
128k,60,10,10,poisson,503,101,7275.806608,2114.577854,12963,51540,523648
128k,60,9,11,poisson,318,57,14182.882609,2455.064524,7337,33497,537600
128k,60,8,12,poisson,522,83,8486.783088,2461.016496,10654,56198,550912
128k,60,7,13,poisson,221,30,27436.205056,2646.781307,3966,24559,564224
128k,60,6,14,poisson,499,59,11681.123558,2767.051407,7580,56357,577664
128k,60,4,16,poisson,518,51,12870.568528,2652.859289,6654,59893,604928
128k,60,2,18,poisson,608,51,14351.094059,1988.096991,6582,71412,629504
128k,60,23,2,poisson,295,108,7783.274585,977.275488,13894,23961,518528
128k,60,20,5,poisson,284,91,9435.114842,1142.919448,11731,24804,556160
128k,60,15,10,poisson,180,44,21159.771795,1249.248347,5652,17535,619520
128k,60,17,8,poisson,302,83,10491.266667,1226.634557,10737,28088,592640
128k,60,13,12,poisson,173,36,23763.943005,2561.089721,4711,17606,646272
128k,60,12,13,poisson,237,46,18342.833733,2417.380656,5956,24516,659072
128k,60,10,15,poisson,224,36,24088.1069,2461.067771,4629,24162,687488
128k,60,9,16,poisson,235,33,24639.359783,2847.058212,4349,25909,701440
128k,60,8,17,poisson,347,44,17081.922794,3032.007701,5684,38902,714752
128k,60,5,20,poisson,458,46,14677.166667,3001.436398,5914,52830,754688
128k,60,3,22,poisson,518,51,13298.765677,2433.187961,6549,59875,780416
128k,60,27,3,poisson,334,121,6803.171223,1027.754694,15488,27300,627200
128k,60,24,6,poisson,388,123,6338.680049,1311.998855,15836,33988,670592
128k,60,18,12,poisson,366,89,9463.140725,1483.515507,11479,35515,742912
128k,60,20,10,poisson,334,89,9698.275912,1306.6976,11496,31468,720000
128k,60,15,15,poisson,143,29,31348.421795,2163.384477,3742,14681,783360
128k,60,14,16,poisson,156,29,30120.231456,2496.300932,3808,16278,796672
128k,60,12,18,poisson,380,62,11747.063149,2915.710997,7939,40800,822912
128k,60,11,19,poisson,257,38,21477.446194,3061.912498,4911,28091,836736
128k,60,9,21,poisson,366,43,15529.559783,3615.959172,5630,41375,865280
128k,60,6,24,poisson,412,45,14269.403624,3371.170932,5800,47096,905344
128k,60,3,27,poisson,483,48,13394.336634,2577.230717,6215,55760,944256
128k,60,32,3,poisson,302,110,7125.694046,1269.351099,14204,24657,727680
128k,60,28,7,poisson,269,86,7478.245736,2338.508789,11100,23517,779136
128k,60,21,14,poisson,379,91,8034.740844,2393.368514,11727,36988,870784
128k,60,23,12,poisson,375,98,7818.074926,1934.104372,12607,35483,846208
128k,60,18,17,poisson,269,56,14172.1871,2718.903162,7236,27326,906752
128k,60,16,19,poisson,142,26,30928.15311,4037.690999,3418,14901,932864
128k,60,14,21,poisson,186,30,26201.825549,3802.546509,3890,20052,960512
128k,60,13,22,poisson,193,29,28222.128793,3594.270338,3749,21116,973952
128k,60,11,24,poisson,266,34,19158.388451,5164.714596,4360,29818,1000576
128k,60,7,28,poisson,324,33,17929.129213,4445.085354,4285,37301,1055744
128k,60,4,31,poisson,455,44,14616.857868,2770.302942,5714,52723,1096448
128k,60,36,4,poisson,200,72,8057.482293,3448.466137,9308,16459,837248
128k,60,32,8,poisson,304,97,6922.941374,3002.533955,12467,26515,891520
128k,60,24,16,poisson,337,80,8453.770176,2430.815617,10309,32937,998272
128k,60,26,14,poisson,210,54,9641.06351,4680.179839,7015,19981,970112
128k,60,20,20,poisson,235,47,12782.284185,4873.730727,6045,24077,1047680
128k,60,18,22,poisson,211,38,15427.202559,6780.275227,4986,22231,1070592
128k,60,16,24,poisson,174,28,27146.675239,4103.218954,3655,18731,1096704
128k,60,14,26,poisson,297,42,16158.289835,4211.305783,5423,32719,1124352
128k,60,12,28,poisson,306,37,17946.241407,4310.785071,4808,34554,1150592
128k,60,8,32,poisson,416,43,14935.745098,3347.269419,5596,47829,1206272
128k,60,4,36,poisson,441,44,14246.510152,2822.537985,5734,50891,1260288
128k,60,41,4,poisson,300,109,7372.391004,1149.492074,14057,24481,936704
128k,60,36,9,poisson,359,115,6897.882941,1257.815241,14805,31304,1001088
128k,60,27,18,poisson,402,97,8606.071583,1588.85,12423,39058,1118720
128k,60,30,15,poisson,387,103,7993.768277,1411.427862,13192,36409,1082368
128k,60,23,22,poisson,410,83,10049.105577,1795.953222,10749,41969,1173888
128k,60,21,24,poisson,401,75,11143.869726,1986.606216,9624,41775,1198464
128k,60,18,27,poisson,323,52,16523.834222,2184.038158,6772,34814,1234432
128k,60,16,29,poisson,266,38,19771.288876,3620.529752,4974,29298,1260544
128k,60,14,31,poisson,332,42,16773.230769,3823.857114,5382,37207,1288192
128k,60,9,36,poisson,393,42,15635.013043,3536.149717,5377,45013,1356800
128k,60,5,40,poisson,431,43,14978.892857,2931.892429,5519,49763,1410048
128k,60,45,5,poisson,316,114,7020.090968,1165.409447,14694,25948,1046016
128k,60,40,10,poisson,356,114,7100.522005,1218.76992,14596,31083,1114880
128k,60,30,20,poisson,395,94,9007.347585,1542.929232,12132,38551,1246208
128k,60,33,17,poisson,386,102,8059.039007,1443.620646,13099,36449,1205248
128k,60,25,25,poisson,406,80,10552.403854,1853.393292,10362,41794,1312896
128k,60,23,27,poisson,402,73,11481.677309,1940.619941,9468,42127,1337728
128k,60,20,30,poisson,344,55,14943.610706,2656.369102,7085,37046,1375360
128k,60,18,32,poisson,293,43,20118.843817,2576.629897,5510,32086,1398272
128k,60,15,35,poisson,353,43,15394.383974,4160.320641,5516,39749,1438720
128k,60,10,40,poisson,382,40,16066.345967,3639.159035,5228,43811,1506688
128k,60,5,45,poisson,404,38,16786.625,3089.924122,4936,46854,1573888
