block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,45,5,7,poisson,604,135,5738.547826,2050.510495,17399,60066,304896
128k,45,5,7,poisson,601,135,5774.215942,2022.859362,17293,59701,304896
128k,45,4,8,poisson,580,102,7467.208872,2287.340972,13085,61218,323968
128k,45,3,9,poisson,560,75,10069.075061,2526.901091,9660,62198,340352
128k,45,2,10,poisson,619,73,10806.989247,2088.591837,9460,69893,357504
128k,45,15,1,poisson,394,201,4140.949689,1081.561473,25728,24766,257152
128k,45,13,3,poisson,403,177,4787.956038,1106.767725,22686,29023,294272
128k,45,10,6,poisson,485,163,5001.254717,1780.398455,20913,41250,347904
128k,45,11,5,poisson,381,142,6123.210216,1383.854029,18205,30628,328832
128k,45,8,8,poisson,521,139,5857.642857,1970.497004,17796,48957,384512
128k,45,8,8,poisson,500,133,6154.022894,1971.734354,17077,46977,384512
128k,45,7,9,poisson,463,109,7494.785492,2284.200894,13990,45392,400768
128k,45,6,10,poisson,501,101,7748.096618,2480.786414,12989,51269,418304
128k,45,5,11,poisson,536,90,8753.77971,2413.256606,11578,57153,435968
128k,45,4,12,poisson,565,76,9992.979667,2502.890858,9745,62617,455040
128k,45,2,14,poisson,624,75,10416.544803,2010.548074,9672,70288,488576
128k,45,18,2,poisson,395,194,4376.463347,978.07433,24839,25829,334080
128k,45,16,4,poisson,406,177,4751.387299,1300.024272,22754,29349,369152
128k,45,12,8,poisson,483,157,5258.354955,1728.370478,20143,41799,442240
128k,45,13,7,poisson,448,157,5187.635504,1768.649714,20210,37373,425344
128k,45,10,10,poisson,453,122,6776.629173,2118.211384,15639,42469,478976
128k,45,9,11,poisson,399,96,8522.538399,2381.202678,12359,38796,497024
128k,45,8,12,poisson,414,88,8968.174908,2522.720457,11334,41808,515584
128k,45,7,13,poisson,443,83,9589.311917,2583.807942,10724,46174,531840
128k,45,6,14,poisson,491,79,9413.438406,2871.928705,10197,52860,549376
128k,45,4,16,poisson,523,69,10687.068392,2612.750164,8935,58197,586112
128k,45,2,18,poisson,591,69,11149.641577,2088.622599,8861,66916,619648
128k,45,23,2,poisson,368,184,4629.342294,955.994689,23655,23670,409728
128k,45,20,5,poisson,419,182,4608.761409,1114.067183,23400,30412,462976
128k,45,15,10,poisson,442,144,5818.143268,1803.618595,18497,38226,552064
128k,45,17,8,poisson,441,163,5164.184355,1503.557869,20885,35634,516480
128k,45,13,12,poisson,496,139,5641.869783,2296.701716,17862,45754,589184
128k,45,12,13,poisson,465,121,6325.673273,2705.82302,15505,44094,606080
128k,45,10,15,poisson,424,91,8609.623367,2732.712863,11716,42700,642816
128k,45,9,16,poisson,462,89,8852.820534,2601.956033,11454,47809,660864
128k,45,8,17,poisson,467,79,9769.583333,2806.62905,10231,49734,679424
128k,45,5,20,poisson,504,71,9965.334783,2771.338004,9190,55449,730880
128k,45,3,22,poisson,527,68,10717.631961,2436.046601,8709,58808,766336
128k,45,27,3,poisson,346,171,5043.382951,1000.754819,21924,22514,498048
128k,45,24,6,poisson,393,170,4989.005405,1182.808966,21875,28575,556800
128k,45,18,12,poisson,457,149,5700.103187,1555.725532,19158,39460,661760
128k,45,20,10,poisson,436,158,5420.438376,1333.221564,20280,35685,626816
128k,45,15,15,poisson,439,119,6834.949209,2293.897193,15317,41049,715904
128k,45,14,16,poisson,416,105,7542.205458,2619.598815,13479,39827,734464
128k,45,12,18,poisson,452,98,7858.144144,2854.939485,12550,45340,769920
128k,45,11,19,poisson,407,81,9499.071382,3140.16366,10373,41801,787584
128k,45,9,21,poisson,426,68,10580.853678,3408.603911,8806,45870,824704
128k,45,6,24,poisson,464,67,10648.966184,3000.037799,8644,50914,877056
128k,45,3,27,poisson,503,66,10637.2954,2514.817669,8567,56034,930176
128k,45,32,3,poisson,341,171,4986.093722,1103.637645,21943,21826,571904
128k,45,28,7,poisson,377,165,5188.602904,1194.00437,21217,27205,644352
128k,45,21,14,poisson,435,142,6003.527124,1576.3999,18244,37529,771712
128k,45,23,12,poisson,420,150,5750.786496,1410.178441,19201,34579,737408
128k,45,18,17,poisson,447,125,6759.126295,1977.462171,16045,41232,825600
128k,45,16,19,poisson,422,105,7542.160555,2636.361838,13529,40686,860672
128k,45,14,21,poisson,402,87,8947.367147,2995.949131,11189,40435,898304
128k,45,13,22,poisson,414,83,9046.1931,3290.098422,10640,42414,916864
128k,45,11,24,poisson,394,67,11100.490504,3502.740347,8610,41914,951424
128k,45,7,28,poisson,433,61,11984.081865,3194.067667,7835,47682,1023360
128k,45,4,31,poisson,474,63,11144.075786,2710.02922,8137,52672,1077632
128k,45,36,4,poisson,343,170,5018.5357,1117.230368,21770,22200,661760
128k,45,32,8,poisson,352,154,5418.576803,1319.020703,19815,25355,735744
128k,45,24,16,poisson,415,135,6450.015315,1536.283792,17289,35877,884480
128k,45,26,14,poisson,402,143,6049.405227,1400.051173,18304,33260,845440
128k,45,20,20,poisson,418,113,7514.317643,2009.07912,14575,39054,954496
128k,45,18,22,poisson,422,103,8071.170916,2479.626649,13270,40869,989440
128k,45,16,24,poisson,431,94,8528.768784,2694.228886,12066,43193,1024512
128k,45,14,26,poisson,401,76,10144.783213,3319.921668,9758,41695,1062144
128k,45,12,28,poisson,390,63,11257.664865,3860.691429,8127,41856,1097600
128k,45,8,32,poisson,422,58,12387.706044,3276.718846,7528,46695,1170944
128k,45,4,36,poisson,460,62,11355.626617,2749.215486,8026,51032,1241472
128k,45,41,4,poisson,330,165,5170.561255,1088.682032,21222,21141,735872
128k,45,36,9,poisson,361,159,5368.212229,1257.897364,20420,25978,825600
128k,45,27,18,poisson,411,135,6384.907891,1711.981115,17317,35334,989568
128k,45,30,15,poisson,387,141,6170.464269,1480.17782,18066,31511,937216
128k,45,23,22,poisson,390,108,8173.142545,1892.411729,13902,36162,1065088
128k,45,21,24,poisson,422,107,8035.641419,2070.65549,13792,40417,1099392
128k,45,18,27,poisson,429,93,9354.715139,2138.173363,11986,43026,1153280
128k,45,16,29,poisson,362,70,10161.347496,4127.11536,9012,37421,1188352
128k,45,14,31,poisson,368,62,11552.903708,4102.108165,7958,39251,1225984
128k,45,9,36,poisson,401,57,12343.361358,3481.069435,7393,44147,1316224
128k,45,5,40,poisson,373,53,13704.072464,3413.669621,6865,41085,1386240
128k,45,45,5,poisson,312,155,5297.221277,1567.396282,19854,20198,826240
128k,45,40,10,poisson,317,139,5769.961388,1616.583565,17883,22848,919040
128k,45,30,20,poisson,300,98,7669.361363,3066.953034,12638,25896,1101056
128k,45,33,17,poisson,334,121,6709.816968,2276.290951,15533,27281,1043968
128k,45,25,25,poisson,377,102,7915.410278,2584.546099,13166,35219,1192576
128k,45,23,27,poisson,400,100,8877.057518,1956.450786,12812,38453,1228928
128k,45,20,30,poisson,406,88,9671.047072,2438.41739,11337,40807,1282176
128k,45,18,32,poisson,401,78,10923.095219,2603.831876,10109,41444,1317120
128k,45,15,35,poisson,353,57,13105.811212,3900.520302,7394,37955,1371264
128k,45,10,40,poisson,397,60,11717.777939,3540.847312,7681,43242,1462016
128k,45,5,45,poisson,421,58,11928.071014,3022.140628,7522,46565,1550080
